id,collection,dc.contributor.author,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.abstract[en_US],dc.description.provenance[en],dc.identifier.citation[en_US],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[en_US],dc.publisher[en_US],dc.title[en_US],dc.type[en_US]
"30ccb835-12dd-49f8-ba6d-d98a9a79e022","1/191",,"Celepkolu, Mehmet||Wiggins, Joseph B.||Boyer, Kristy Elizabeth||McMullen, Kyla","2017-06-19T08:58:17Z","2017-06-19T10:50:27Z","2017-06-19T08:58:17Z","2017-06-19T10:50:27Z",,"2017-07","Working collaboratively holds many benefits for learners. However, varying incoming knowledge and attitudes toward collaboration present challenges and can lead to frustration for students. An important open question is how to support effective collaboration and foster equity for students with different levels of incoming preparation. In this study, we compared two collaborative instructional approaches for computer science problem solving, in which students participated in one of two conditions: The Baseline condition featured collaborative problem solving in which students worked in dyads from the beginning of the collaboration; in the other condition, called Think-First, students first worked on the problem individually for a short time and then began collaborating to produce a common solution. The results from 190 students from an introductory programming class working in 95 pair-programming teams demonstrate that this simple modification to pair programming had a significant positive effect on test scores and on substantive contributions in collaborative dialogue.","Made available in DSpace on 2017-06-19T08:58:17Z (GMT). No. of bitstreams: 1
41.pdf: 834067 bytes, checksum: b8401bd464eb8e690ff02b6b58b3bb3c (MD5)
  Previous issue date: 2017-07","Celepkolu, M., Wiggins, J. B., Boyer, K. E., & McMullen, K. (2017). Think First: Fostering Substantive Contributions in Collaborative Problem-Solving Dialogues In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/244","https:dx.doi.org/10.22318/cscl2017.41","en","Philadelphia, PA: International Society of the Learning Sciences.","Think First: Fostering Substantive Contributions in Collaborative Problem-Solving Dialogues","Book chapter"
"76584b76-c4e4-4e2b-ae53-695c84218a0b","1/191",,"Sun, Na||Rosson, Mary Beth","2017-06-19T08:58:18Z","2017-06-19T10:50:27Z","2017-06-19T08:58:18Z","2017-06-19T10:50:27Z",,"2017-07","An instructor’s teaching presence affects students’ feelings of social presence and connectivity in distance education, pointing to an opportunity for intentional orchestrations of class members’ social experience. To explore such opportunities, we interviewed instructors about what and how they see community from their online teaching experiences. In this paper, we characterize the presence and nature of the community that instructors see in their distance education classes. We highlighted the strategies instructors used in an online environment that support both synchronous and asynchronous collaborative learning. Design implications for sociable learning environments are discussed.","Made available in DSpace on 2017-06-19T08:58:18Z (GMT). No. of bitstreams: 1
42.pdf: 847891 bytes, checksum: 7e03f1b80c7fdf740245ad1a9366cf54 (MD5)
  Previous issue date: 2017-07","Sun, N. & Rosson, M. B. (2017). Finding the Community in Online Education:  It’s in the Instructors’ Eyes In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/245","https:dx.doi.org/10.22318/cscl2017.42","en","Philadelphia, PA: International Society of the Learning Sciences.","Finding the Community in Online Education:  It’s in the Instructors’ Eyes","Book chapter"
"6d4d0676-bc4c-4b7a-80bb-4da4b11128f7","1/191",,"Bishara, Sarah||Baltes, Jennifer||Hamid, Taha||Li, Taihua||Nacu, Denise C.||K.Martin, Caitlin||Gemmell, Jonathan||MacArthur, Chris||Raicu, Daniela||Pinkard, Nichole","2017-06-19T08:58:19Z","2017-06-19T10:50:27Z","2017-06-19T08:58:19Z","2017-06-19T10:50:27Z",,"2017-07","The problem of the digital divide has shifted attention from access to inequities of participation and opportunities to develop 21st century skills in online learning platforms. In this paper, we explore Markov chain principles in a time-based probabilistic graphical approach to analyze a multi-year data set of log data generated by students from one urban middle school and coded using a framework aligned with 21st century learning activities. Results showed the efficacy of applying Markov chain principles in helping reveal similar and distinct usage patterns of the learners in this community across different time spans. This work has implications for the design and analysis of online learning platforms and for creating opportunities to help youth build 21st century skills using online learning platforms.","Made available in DSpace on 2017-06-19T08:58:19Z (GMT). No. of bitstreams: 1
43.pdf: 1192008 bytes, checksum: 7b0e04c01509e30d670c7976becaf3a7 (MD5)
  Previous issue date: 2017-07","Bishara, S., Baltes, J., Hamid, T., Li, T., Nacu, D. C., K.Martin, C., Gemmell, J., MacArthur, C., Raicu, D., & Pinkard, N. (2017). Revealing Interaction Patterns Among Youth in an Online Social Learning Network Using Markov Chain Principles In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/246","https:dx.doi.org/10.22318/cscl2017.43","en","Philadelphia, PA: International Society of the Learning Sciences.","Revealing Interaction Patterns Among Youth in an Online Social Learning Network Using Markov Chain Principles","Book chapter"
"995ec75e-0047-4a60-af3d-5ace071bc889","1/191",,"Emara, Mona||Tscholl, Michael||Dong, Yi||Biswas, Gautam","2017-06-19T08:58:19Z","2017-06-19T10:50:27Z","2017-06-19T08:58:19Z","2017-06-19T10:50:27Z",,"2017-07","Identifying the effects of students’ collaborative regulation behavior when working on a task is an important step towards a better understanding of how collaboration supports learning. We discuss a study where we combined analysis of students’ dialogues with an automated analysis of their action patterns as they constructed science models in an open-ended learning environment. Our results show that students use different types of collaborative regulation be-haviors, and that these behaviors affect their performance on the system as well as their pre-post learning gains. We also showed that groups, which adopt more shared regulation used different learning strategies than groups that did not.","Made available in DSpace on 2017-06-19T08:58:19Z (GMT). No. of bitstreams: 1
44.pdf: 965041 bytes, checksum: 21be62533ae611e4f60911db33b67bb6 (MD5)
  Previous issue date: 2017-07","Emara, M., Tscholl, M., Dong, Y., & Biswas, G. (2017). Analyzing Students’ Collaborative Regulation Behaviors in a Classroom-Integrated Open Ended Learning Environment In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/247","https:dx.doi.org/10.22318/cscl2017.44","en","Philadelphia, PA: International Society of the Learning Sciences.","Analyzing Students’ Collaborative Regulation Behaviors in a Classroom-Integrated Open Ended Learning Environment","Book chapter"
"6f7355c6-0881-4fcc-ab72-64f812c95507","1/191",,"Martin, Nicole||Gnesdilow, Dana||Puntambekar, Sadhana","2017-06-19T08:58:20Z","2017-06-19T10:50:27Z","2017-06-19T08:58:20Z","2017-06-19T10:50:27Z",,"2017-07","Using models to explain phenomena is important in science. Virtual and physical models have different affordances that can be integrated to foster students’ learning. Integrating evidence from multiple models to justify explanations is challenging, and we know little about how students coordinate such information, especially in biology. This study investigated how students’ integrated information from virtual and physical models in a design-based, biology curriculum. Some students used information from virtual simulations in written explanations of changes they would make to their physical models. However, one-third of students did not use the virtual model to justify their revisions, despite prompts from instructional materials, the teacher, and other group members. Even some students who integrated these different models did not initially do this without support from external prompts. This study provided deeper understanding of how students integrated physical and virtual models, which can help identify the kinds of support students may need.","Made available in DSpace on 2017-06-19T08:58:20Z (GMT). No. of bitstreams: 1
45.pdf: 766664 bytes, checksum: a43af0174144390dc720f948fca12c5a (MD5)
  Previous issue date: 2017-07","Martin, N., Gnesdilow, D., & Puntambekar, S. (2017). Integrating Physical and Virtual Models in Biology: A Study of Students’ Reasoning While Solving a Design Challenge In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/248","https:dx.doi.org/10.22318/cscl2017.45","en","Philadelphia, PA: International Society of the Learning Sciences.","Integrating Physical and Virtual Models in Biology: A Study of Students’ Reasoning While Solving a Design Challenge","Book chapter"
"e42a25a3-45b0-4177-a343-dac6e2930c28","1/191",,"Viswanathan, Sree Aurovindh||Vanlehn, Kurt","2017-06-19T08:58:21Z","2017-06-19T10:50:27Z","2017-06-19T08:58:21Z","2017-06-19T10:50:27Z",,"2017-07","Effective collaborative behavior between students is neither spontaneous nor continuous. A system that can measure collaboration in real-time may be useful.  For instance, it could alert an instructor that a group needs attention. We tested whether superficial measures of speech and user interactions of students would suffice for measuring collaboration. As pairs of students solved complex math problems on tablets, their speech and tablet gestures were recorded. These data and multi-camera videos were used by humans to code episodes as collaborative vs. various kinds of non-collaboration.  Using just the speech and tablet log data, several detectors were machine learned. The best had an overall accuracy of 96% (Kappa=0.92), which is higher than earlier attempts to use speech and log data for detecting collaboration. The improved accuracy appears to be due both to our analytic methods and to the particular mathematical task, which involves moving objects.","Made available in DSpace on 2017-06-19T08:58:21Z (GMT). No. of bitstreams: 1
46.pdf: 912982 bytes, checksum: 8cfa1469cc2f9810f594fb4830241d59 (MD5)
  Previous issue date: 2017-07","Viswanathan, S. A. & Vanlehn, K. (2017). High Accuracy Detection of Collaboration From Log Data and Superficial Speech Features In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/249","https:dx.doi.org/10.22318/cscl2017.46","en","Philadelphia, PA: International Society of the Learning Sciences.","High Accuracy Detection of Collaboration From Log Data and Superficial Speech Features","Book chapter"
"c60db96e-2b46-4f74-8e18-7182f12e132b","1/191",,"Slotta, James D.||Acosta, Alisa","2017-06-19T08:58:21Z","2017-06-19T10:50:27Z","2017-06-19T08:58:21Z","2017-06-19T10:50:27Z",,"2017-07","This paper describes our efforts to add structure and formalism to the design of a CSCL curriculum for high school science–integrating individual, collaborative and whole-class inquiry activities into a coherent ""learning community.""  A pedagogical model called Knowledge Community and Inquiry (KCI) guided our design of a curricular sequence in which one activity feeds into the next, responding differentially to students, and scaffolding new forms of interaction. We include real-time analysis of student interaction data as a source of input into the orchestration of complex scripts, which can influence the assignment of students to groups, the distribution of materials, or sequencing of activities.  It can also be used to determine which groups may need help, to provide groups with formative feedback, and to provide the instructor with information concerning student groups. The primary outcome of this paper is the design itself, which is evaluated in terms of its theoretical coherence.","Made available in DSpace on 2017-06-19T08:58:21Z (GMT). No. of bitstreams: 1
47.pdf: 860190 bytes, checksum: 5450455fea6df5c87386e42516243581 (MD5)
  Previous issue date: 2017-07","Slotta, J. D. & Acosta, A. (2017). Scripting and Orchestrating Learning Communities: A Role for Learning Analytics In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/250","https:dx.doi.org/10.22318/cscl2017.47","en","Philadelphia, PA: International Society of the Learning Sciences.","Scripting and Orchestrating Learning Communities: A Role for Learning Analytics","Book chapter"
"6473e63d-5fa4-48e8-877a-a00cd89b87f6","1/191",,"Vitale, Jonathan||Applebaum, Lauren||Linn, Marcia","2017-06-19T08:58:22Z","2017-06-19T10:50:27Z","2017-06-19T08:58:22Z","2017-06-19T10:50:27Z",,"2017-07","Technologies can help foster diverse ideas in collaborative learning activities by taking advantage of group members’ unique ideas and perspectives. Assigning individual group members to specific tasks may promote this diversity. In this paper, we introduce a graphing challenge, in which student pairs construct graphs to represent the motion of an amusement park ride. We assigned pairs to experimental conditions with either individual design goals or shared design goals. Analysis revealed that students with individual design goals demonstrated deeper engagement with one of the design tasks (i.e., to create a “safe” ride), while this goal was relatively neglected when goals were shared. No impact of condition was found on posttest learning; however, students demonstrated overall gains.","Made available in DSpace on 2017-06-19T08:58:22Z (GMT). No. of bitstreams: 1
48.pdf: 1026081 bytes, checksum: 9ef092e2a0bfb1d64c180cf056700e9f (MD5)
  Previous issue date: 2017-07","Vitale, J., Applebaum, L., & Linn, M. (2017). Individual Versus Shared Design Goals in a Graph Construction Activity In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/251","https:dx.doi.org/10.22318/cscl2017.48","en","Philadelphia, PA: International Society of the Learning Sciences.","Individual Versus Shared Design Goals in a Graph Construction Activity","Book chapter"
"571991c8-ac08-43b8-99d7-e8fa76b88674","1/191",,"Renken, Maggie||Cohen, Jonathan||Ayer, Tugba||Calandra, Brendan||Fuqua, Aeslya","2017-06-19T08:58:23Z","2017-06-19T10:50:27Z","2017-06-19T08:58:23Z","2017-06-19T10:50:27Z",,"2017-07","We report findings from a study assessing computer-supported curriculum designed to engage low SES, underrepresented minority middle school students enrolled in an after-school program with collaborative tasks that build 21st century skills, particularly related to digital literacy. Early in the program, we collected survey data from participants and from a sample of after-school attendees who decided not to enroll in our program concerning their goals, feelings toward STEM, and experiences with and access to technology. Over the first 7 weeks of programming, we also have collected attendance records. We report findings relating students’ individual factors at program onset to their attraction to and retention in our program. Our findings shed light on important issues relevant to the CSCL community and the conference theme, including identifying potential for attrition among students and engaging a diverse pool of students in computer-supported collaborative learning.","Made available in DSpace on 2017-06-19T08:58:23Z (GMT). No. of bitstreams: 1
49.pdf: 862905 bytes, checksum: 4d124a8b160b0d7ba65307612098187a (MD5)
  Previous issue date: 2017-07","Renken, M., Cohen, J., Ayer, T., Calandra, B., & Fuqua, A. (2017). Who Signs Up and Who Stays? Attraction and Retention in an After-School Computer-Supported Program In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/252","https:dx.doi.org/10.22318/cscl2017.49","en","Philadelphia, PA: International Society of the Learning Sciences.","Who Signs Up and Who Stays? Attraction and Retention in an After-School Computer-Supported Program","Book chapter"
"68512cd1-995f-42ea-b2c5-fdcdd27d642e","1/191",,"Walker, Susan","2017-06-19T08:58:24Z","2017-06-19T10:50:27Z","2017-06-19T08:58:24Z","2017-06-19T10:50:27Z",,"2017-07","Participatory design research was employed to create a virtual support and learning interface for parents and staff in an educational program for families and young children. Social constructivist perspectives on learning specific to the parenting role provided theoretical foundation for development. Platform design research validated user interest a complementary space for learning within class and wider program communities, and that integrated involvement of parents’ personal social networks. An iterative design process identified tools and activities for initial prototype development, implementation and redesign. The time to identify platform and implementation features necessary to ensure further research proved a benefit. The natural evolution of system roles and supports, comfort with an innovation by parents and staff, and communication about the innovation over time has resulted in a shift in expectations about how learning and support takes place in the program.","Made available in DSpace on 2017-06-19T08:58:24Z (GMT). No. of bitstreams: 1
50.pdf: 869407 bytes, checksum: 2e8e2ed1efaadb2935cf25f8e125f15a (MD5)
  Previous issue date: 2017-07","Walker, S. (2017). Creating Parentopia: Design-Based Research to Develop an Interface for Parent Learning Communities and Networks In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/253","https:dx.doi.org/10.22318/cscl2017.50","en","Philadelphia, PA: International Society of the Learning Sciences.","Creating Parentopia: Design-Based Research to Develop an Interface for Parent Learning Communities and Networks","Book chapter"
"abdd2e6f-b450-44ba-b466-ed3888120d21","1/191",,"Matuk, Camillia||Zhang, Jiayuan||Linn, Marcia C.","2017-06-19T08:58:25Z","2017-06-19T10:50:27Z","2017-06-19T08:58:25Z","2017-06-19T10:50:27Z",,"2017-07","Using graphs in science is challenging as it requires both scientific and representational fluency. We examined how different graphing activities during science inquiry helped to develop these interrelated abilities in students. Grade 7 students (N=117) worked in pairs on a web-based cell biology unit to either generate or critique graphs of the effects of proposed cancer treatments on cell numbers. All students gained in their graph and science explanation abilities. While students who critiqued graphs gave better overall explanations within the unit, students who constructed graphs better applied their conceptual understanding of science to explain their graphs, both within the unit and later on the post test. We interpret these findings in terms of the relative affordances and constraints of critique and construction activities, and observe students’ common misunderstandings of graphs. This study has implications for designing instruction that supports students’ uses of graphs within science contexts.","Made available in DSpace on 2017-06-19T08:58:25Z (GMT). No. of bitstreams: 1
51.pdf: 937616 bytes, checksum: e279fe46f6332777383a890629026125 (MD5)
  Previous issue date: 2017-07","Matuk, C., Zhang, J., & Linn, M. C. (2017). How Middle School Students Construct and Critique Graphs to Explain Cancer Treatment In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/254","https:dx.doi.org/10.22318/cscl2017.51","en","Philadelphia, PA: International Society of the Learning Sciences.","How Middle School Students Construct and Critique Graphs to Explain Cancer Treatment","Book chapter"
"ab1c6ef3-7df5-4fbd-9c26-686623382516","1/191",,"Madaio, Michael||Cassell, Justine||Ogan, Amy","2017-06-19T08:58:25Z","2017-06-19T10:50:27Z","2017-06-19T08:58:25Z","2017-06-19T10:50:27Z",,"2017-07","During collaborative learning, computer-supported or otherwise, students balance task-oriented goals with the interpersonal goals of relationship-building; these goals may conflict, negatively impacting learning. In peer tutoring, for instance, tutors may avoid providing feedback to their partners to avoid the face-threat to their tutee. In this paper, we explore how the interpersonal closeness between tutor and tutee impacts tutors’ use of indirectness with feedback and instructions, and the impact those moves have on tutees’ problem-solving. We found that stranger tutors use more indirect instructions and provide more positive feedback to their tutee than friend tutors, and that stranger tutees attempted and solved more problems when their tutors used indirect instructions. We found no effect for dyads of friends, suggesting that interpersonal closeness reduces the face-threat of direct instructions. These results demonstrate that designers of CSCL tools should incorporate awareness of students’ relationships into their systems, as that relationship impacts students’ collaborative learning behaviors.","Made available in DSpace on 2017-06-19T08:58:25Z (GMT). No. of bitstreams: 1
52.pdf: 836590 bytes, checksum: cef8afaa8294bfe62d7f5ade6974b84e (MD5)
  Previous issue date: 2017-07","Madaio, M., Cassell, J., & Ogan, A. (2017). The Impact of Peer Tutors’ Use of Indirect Feedback and Instructions In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/255","https:dx.doi.org/10.22318/cscl2017.52","en","Philadelphia, PA: International Society of the Learning Sciences.","The Impact of Peer Tutors’ Use of Indirect Feedback and Instructions","Book chapter"
"e3893dea-301f-45e8-b005-d9678acc64b4","1/191",,"Taylor, Katie Headrick||Silvis, Deborah","2017-06-19T08:58:26Z","2017-06-19T10:50:27Z","2017-06-19T08:58:26Z","2017-06-19T10:50:27Z",,"2017-07","In a new era of digital media and democracy, there is widespread concern that technologies have incapacitated us from learning and teaching across diverse communities and perspectives. While this notion may ring true in certain contexts, this paper describes a study, “Mobile City Science,” that designed a novel learning experience in which educators and young people used mobile and place-based technologies to document and analyze the diverse perspectives of community members living in rapidly changing urban areas. The objective of this work was to teach young people digital literacies associated with “city science,” an emerging interdisciplinary field that creates data-driven approaches to complicated community issues. Participants were videotaped as they collected and analyzed information about a specific neighborhood using wearable cameras, GPS devices, heart rate monitors, and a GIS software. Early findings show that Mobile City Science uses technology to engage people with diverse perspectives around a community scale problem.","Made available in DSpace on 2017-06-19T08:58:26Z (GMT). No. of bitstreams: 1
53.pdf: 903218 bytes, checksum: 7f5deaf88854677dbe8014ecd2f5cd9b (MD5)
  Previous issue date: 2017-07","Taylor, K. H. & Silvis, D. (2017). Mobile City Science: Technology-Supported Collaborative Learning at Community Scale In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/256","https:dx.doi.org/10.22318/cscl2017.53","en","Philadelphia, PA: International Society of the Learning Sciences.","Mobile City Science: Technology-Supported Collaborative Learning at Community Scale","Book chapter"
"59ee7dfa-84cc-4abe-8f25-0cb0d9a60d69","1/191",,"Huang, Joey||Hmelo-Silver, Cindy||Jordan, Rebecca||Frensley, Troy||Gray, Steven||Newman, Greg","2017-06-19T08:58:27Z","2017-06-19T10:50:27Z","2017-06-19T08:58:27Z","2017-06-19T10:50:27Z",,"2017-07","In this study, we examine participants’ practices in two citizen science projects in order to explore the use of scientific knowledge and practices as they engage in collaborative modeling. They use the Mental Modeler, an online resource to facilitate science engagement and collaboration. This paper applies an analytical approach that uses visual representations to understand the shifts in scientific discourse and interpret complex interaction patterns between participants and facilitators in two citizen science projects. The findings suggest that the Mental Modeler serves as a boundary object that allows participants and facilitators to collaboratively engage with scientific topics and practices through the development of scientific discourse and learning.","Made available in DSpace on 2017-06-19T08:58:27Z (GMT). No. of bitstreams: 1
54.pdf: 910514 bytes, checksum: 76366791a2a3d2d965d322b9540b607b (MD5)
  Previous issue date: 2017-07","Huang, J., Hmelo-Silver, C., Jordan, R., Frensley, T., Gray, S., & Newman, G. (2017). Scientific Discourse of Citizen Scientists: A Collaborative Modeling as a Boundary Object In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/257","https:dx.doi.org/10.22318/cscl2017.54","en","Philadelphia, PA: International Society of the Learning Sciences.","Scientific Discourse of Citizen Scientists: A Collaborative Modeling as a Boundary Object","Book chapter"
"247be04d-9768-44c3-8374-b50a9dc814f9","1/191",,"Zhang, Jianwei||Bogouslavsky, Maria||Yuan, Guangji","2017-06-19T08:58:28Z","2017-06-19T10:50:27Z","2017-06-19T08:58:28Z","2017-06-19T10:50:27Z",,"2017-07","This study explores cross-community interaction in two Grade 5/6 knowledge building communities. The two classrooms studied human body systems with the support of Knowledge Forum over a 10-week period. As the students conducted focused inquiry and discourse within their own community, they reviewed productive threads of ideas and posted syntheses in a cross-community space, as synthetic boundary objects. A set of idea thread syntheses from previous classrooms studying human body systems was also posted in the cross-community space. Qualitative analyses of classroom videos, online discourse, and interviews provide a rich description of how the students conceived, generated, and interacted around the synthetic boundary objects for knowledge building across communities.","Made available in DSpace on 2017-06-19T08:58:28Z (GMT). No. of bitstreams: 1
55.pdf: 1012900 bytes, checksum: 10ca17468a1a8e9beb1b56dfc23250ee (MD5)
  Previous issue date: 2017-07","Zhang, J., Bogouslavsky, M., & Yuan, G. (2017). Cross-Community Interaction for Knowledge Building in Two Grade 5/6 Classrooms In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/258","https:dx.doi.org/10.22318/cscl2017.55","en","Philadelphia, PA: International Society of the Learning Sciences.","Cross-Community Interaction for Knowledge Building in Two Grade 5/6 Classrooms","Book chapter"
"e9808ebd-67ff-444d-aecd-34c1858f1d3c","1/191",,"Richard, Gabriela||Giri, Sagun","2017-06-19T08:58:28Z","2017-06-19T10:50:27Z","2017-06-19T08:58:28Z","2017-06-19T10:50:27Z",,"2017-07","While the maker movement and its associated affordable and accessible practices and toolkits have reinvigorated interest in pre-collegiate STEM, invention and creativity, many have critiqued makerspaces as implicitly exclusionary, particularly across gender, race and ethnicity. In an effort to rectify past participatory inequities, we designed a maker workshop for high school youth that capitalized upon multiple digital and physical interfaces to create simultaneously digitally and physically responsive projects, which encouraged team-based distributed creativity and development. We explore how the tools and the curricular design encouraged and fostered collaboration and inclusivity, as well as disrupted previous implicit associations around computing and creativity. We discuss the teams, the projects created and how the learning activities provided opportunities for inclusion and equity.","Made available in DSpace on 2017-06-19T08:58:28Z (GMT). No. of bitstreams: 1
56.pdf: 870330 bytes, checksum: 5bef35694a096fd4d4b2552103a11c2a (MD5)
  Previous issue date: 2017-07","Richard, G. & Giri, S. (2017). Inclusive Collaborative Learning With Multi-Interface Design: Implications for Diverse and Equitable Makerspace Education In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/259","https:dx.doi.org/10.22318/cscl2017.56","en","Philadelphia, PA: International Society of the Learning Sciences.","Inclusive Collaborative Learning With Multi-Interface Design: Implications for Diverse and Equitable Makerspace Education","Book chapter"
"4f709f8a-5608-46f8-b3d4-a6da6fec9ce0","1/191",,"Georgiou, Yiannis||Kyza, Eleni A.","2017-06-19T08:58:29Z","2017-06-19T10:50:27Z","2017-06-19T08:58:29Z","2017-06-19T10:50:27Z",,"2017-07","Immersion has been argued to affect students’ learning in settings such as virtual worlds and digital games. However, a review of the literature indicates a lack of empirical studies investigating immersion in relation to the learning process. The present case study characterizes students’ immersive experiences during a location-based augmented reality science activity. Two pairs of students were purposefully selected from a cohort of eighteen 11th graders, due to their diametrically opposing views about their immersive experience. The analysis of students’ discourse during the activity, and of post-activity interviews, yielded a coherent indicator of immersion. To investigate whether each pair’s immersion affected the learning process, we analyzed activity logs, discourse and learning outcome of the two pairs during the collaborative learning process. Findings show that immersion was related to the learning process, dramatically affecting students’ learning behaviors, such as collecting and interpreting the available data, as well as problem-solving patterns.","Made available in DSpace on 2017-06-19T08:58:29Z (GMT). No. of bitstreams: 1
57.pdf: 878011 bytes, checksum: e5cb36c5c5d1cbd8908253641360d1f2 (MD5)
  Previous issue date: 2017-07","Georgiou, Y. & Kyza, E. A. (2017). Investigating Immersion in Relation to Students’ Learning During a Collaborative Location-Based Augmented Reality Activity In Smith, B. K., Borge, M., Mercier, E., and Lim, K. Y. (Eds.). (2017). Making a Difference: Prioritizing Equity and Access in CSCL, 12th International Conference on Computer Supported Collaborative Learning (CSCL) 2017, Volume 1. Philadelphia, PA: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/260","https:dx.doi.org/10.22318/cscl2017.57","en","Philadelphia, PA: International Society of the Learning Sciences.","Investigating Immersion in Relation to Students’ Learning During a Collaborative Location-Based Augmented Reality Activity","Book chapter"
