id,collection,dc.contributor.author,dc.contributor.author[],dc.coverage.spatial[en_US],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.abstract[en_US],dc.description.provenance[en],dc.format.extent,dc.format.extent[],dc.identifier.citation[en_US],dc.identifier.uri,dc.identifier.uri[],dc.language.iso,dc.language.iso[],dc.publisher[en_US],dc.relation.ispartof[en_US],dc.subject[en_US],dc.title[en_US],dc.type[en_US]
"81493d34-ac28-4275-a6be-e8ce6dc630c8","1/7295",,"Hurzlmeier, Maleen||Watzka, Bianca||Hoyer, Christoph||Girwidz, Raimund||Ertl, Bernhard","Bochum, Germany","2021-10-09T19:53:11Z","2021-10-09T15:50:11Z","2021-10-09T19:53:11Z","2021-10-09T15:50:11Z",,"2021-06","This study examined the effect of prior knowledge on students’ gaze behavior while studying in a video-based learning environment. A total of 23 participants took part in a lesson about electric circuits. Their learning was accompanied by visual cues that served as written explanations in boxes with arrows. The results showed (1) differences in cue utilization and the amount of visual attention on cued parts depending on different levels of prior knowledge, and (2) varying gaze patterns between experts and novices. Although both prior knowledge groups made use of the visual cues, they probably had different functions for them. In light of these variations, recommendations as a result are made for complex video-based learning that is accompanied by visual cues.","Made available in DSpace on 2021-10-09T19:53:11Z (GMT). No. of bitstreams: 1
3-10.pdf: 668443 bytes, checksum: 4d8b0bc0b48054a10bd41dde54deffc8 (MD5)
  Previous issue date: 2021-06",,"pp. 3-10","Hurzlmeier, M., Watzka, B., Hoyer, C., Girwidz, R., & Ertl, B. (2021). Visual Cues in a Video-Based Learning Environment: The Role of Prior Knowledge and its Effects on Eye Movement Measures. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 3-10). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7481","https://doi.dx.org/10.22318/icls2021.3",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Visual Cues in a Video-Based Learning Environment: The Role of Prior Knowledge and its Effects on Eye Movement Measures","Conference Paper||Long Paper"
"7d090a83-6188-41d0-b67c-317a1f6525e4","1/7295",,"Ge, Xiao||Leifer, Larry||Shui, Linlin","Bochum, Germany","2021-10-09T19:53:11Z","2021-10-09T15:50:11Z","2021-10-09T19:53:11Z","2021-10-09T15:50:11Z",,"2021-06","We propose and validate a new mixed-methods approach that enables micro-level analysis of knowledge construction as well as high-level understanding of learning dynamics across person, space and time. The learners being examined here are experienced designers who exhibit adaptive expertise of reconstructing knowledge and adjusting behaviors in situation. To study this learning process of designers, first, we draw on theories of disturbance-based learning and identify high-arousal moments, or high-learning potentials, by capitalizing on unobtrusive emotional arousal measures of vocal pitch and electrodermal activity. Next, designers’ learning at disturbance is characterized and understood through contextualization and triangulation with video observation and retrospective self-report using distributed views of learning. Together, our work shows how physiological measures such as voice could be integrated into the study of situated knowledge construction in the wild, and how the current mixed-methods approach offer new and more comprehensive ways of seeing and understanding knowledge in action.","Made available in DSpace on 2021-10-09T19:53:11Z (GMT). No. of bitstreams: 1
307-314.pdf: 686284 bytes, checksum: 31a943578c30072c8c62b5d701cc5a02 (MD5)
  Previous issue date: 2021-06",,"pp. 307-314","Ge, X., Leifer, L., & Shui, L. (2021). A New Mixed-methods Study of Learning-at-disturbance in Experienced Designers. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 307-314). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7482","https://doi.dx.org/10.22318/icls2021.307",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","A New Mixed-methods Study of Learning-at-disturbance in Experienced Designers","Conference Paper||Long Paper"
"7c6f585b-f8fd-451e-a02e-89811cc0eeca","1/7295",,"Bennett, Katrina A.||Kaikhosroshvili, Keke||Edelsbrunner, Peter A.||Bichler, Sarah","Bochum, Germany","2021-10-09T19:53:11Z","2021-10-09T15:50:11Z","2021-10-09T19:53:11Z","2021-10-09T15:50:11Z",,"2021-06","We examined whether knowledge about how to revise an explanation or opportunities to deepen content understanding support learners to revise their explanation of a complex science phenomenon. Learners in grades 6 to 10 (N = 147, Mage = 13.20, SD = 0.74) completed an online unit on Global Climate Change and were randomly assigned to one of three conditions (meta-cognitive scaffold, content scaffold, control condition without scaffold). An ordinal mixed-effects regression model showed that learners in the three conditions did not differ substantially in the quality of their revisions. An exploratory analysis indicates that whereas in the meta-cognitive condition the quality of learners’ revisions was not related to their domain-specific prior knowledge, in the content scaffold and control conditions learners with higher prior knowledge produced better revisions. We discuss implications of these findings for practicing revision in science education and for future research.","Made available in DSpace on 2021-10-09T19:53:11Z (GMT). No. of bitstreams: 1
315-322.pdf: 633637 bytes, checksum: c6803d8cea19a202b1bcd28e259cc909 (MD5)
  Previous issue date: 2021-06",,"pp. 315-322","Bennett, K. A., Kaikhosroshvili, K., Edelsbrunner, P. A., & Bichler, S. (2021). Scaffolds to Advance Revision in Science: Meta-Cognitive Knowledge About Revision Versus Generating Content  Understanding. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 315-322). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7483","https://doi.dx.org/10.22318/icls2021.315",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Scaffolds to Advance Revision in Science: Meta-Cognitive Knowledge About Revision Versus Generating Content  Understanding","Conference Paper||Long Paper"
"1614a99f-df38-4300-a14e-d7bc0f6b4a55","1/7295",,"Shin, Jinnie||Balyan, Renu||Banawan, Michelle||Leite, Walter L.||McNamara, Danielle S.","Bochum, Germany","2021-10-09T19:53:12Z","2021-10-09T15:50:11Z","2021-10-09T19:53:12Z","2021-10-09T15:50:11Z",,"2021-06","Online tutoring has become a primary instructional delivery method with increased global health restrictions. Providing effective communication strategies is critical in video lectures to reduce the physical gap between the tutors and learners for effective learning. Hence, the study presents empirical findings regarding the communication strategies of algebra tutors in online video lectures. We used two advanced psycholinguistic tools, Coh-Metrix and SÉANCE to investigate how the algebra tutors explored different language choices with specific sentimental values. In addition, the different teacher-talk strategies were identified within the level of their pedagogical discourse marker use. The results revealed the importance of linguistic and sentimental indices to understand the communication strategies of the tutors providing instruction on various algebra topics.  The findings further suggested that tutors tend to focus on providing intentional language cues in the form of pedagogical discourse markers to help build rapport with the learners in an online learning environment.","Made available in DSpace on 2021-10-09T19:53:12Z (GMT). No. of bitstreams: 1
323-329.pdf: 664871 bytes, checksum: f0b1300cbc8f883dedce9a8b05ff3f9b (MD5)
  Previous issue date: 2021-06",,"pp. 323-329","Shin, J., Balyan, R., Banawan, M., Leite, W. L., & McNamara, D. S. (2021). Pedagogical Communication Language in Video Lectures: Empirical Findings from Algebra Nation. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 323-329). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7484","https://doi.dx.org/10.22318/icls2021.323",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Pedagogical Communication Language in Video Lectures: Empirical Findings from Algebra Nation","Conference Paper||Long Paper"
"73cfefa9-f37b-4552-ab4c-7a3e1c9dd8fd","1/7295",,"Hutchins, Nicole M.||Basu, Satabdi||McElhaney, Kevin W.||Chiu, Jennifer L.||Fick, Sarah J.||Zhang, Ningyu||Biswas, Gautam","Bochum, Germany","2021-10-09T19:53:12Z","2021-10-09T15:50:11Z","2021-10-09T19:53:12Z","2021-10-09T15:50:11Z",,"2021-06","We articulate a framework for characterizing student learning trajectories as they progress through a scientific modeling curriculum. By maintaining coherence between modeling representations and leveraging key design principles including evidence-centered design, we develop mechanisms to evaluate student science and computational thinking (CT) proficiency as they transition from conceptual to computational modeling representations. We have analyzed pre-post assessments and learning artifacts from 99 6th grade students and present three contrasting vignettes to illustrate students’ learning trajectories as they work on their modeling tasks. Our analysis indicates pathways that support the transition and identify domain-specific support needs. Our findings will inform refinements to our curriculum and scaffolding of students to further support the integrated learning of science and CT.","Made available in DSpace on 2021-10-09T19:53:12Z (GMT). No. of bitstreams: 1
330-337.pdf: 830034 bytes, checksum: 96e88ece8694017d1ec4fc9becfac4b1 (MD5)
  Previous issue date: 2021-06",,"pp. 330-337","Hutchins, N. M., Basu, S., McElhaney, K. W., Chiu, J. L., Fick, S. J., Zhang, N., & Biswas, G. (2021). Coherence across Conceptual and Computational Representations of Students’ Scientific Models. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 330-337). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7485","https://doi.dx.org/10.22318/icls2021.330",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Coherence across Conceptual and Computational Representations of Students’ Scientific Models","Conference Paper||Long Paper"
"db98a9e6-6228-45f2-b84e-18809a64be54","1/7295",,"Barron, Brigid||Martin, Caitlin K.||Lin, Veronica||Lam, Cindy K.||Pozos, Rose K.||Ngyuen, Judy||Garcia, Susie||Levy, Zohar","Bochum, Germany","2021-10-09T19:53:12Z","2021-10-09T15:50:11Z","2021-10-09T19:53:12Z","2021-10-09T15:50:11Z",,"2021-06","Sweeping pandemic-driven school closures led to an unprecedented need for parents to become active participants in their children’s day-to-day schooling. In this paper we report findings of a remote diary study that captured 109 diverse families’ experiences during the first wave of U.S. closures with the goal of understanding the ways in which families were adapting to remote learning. We address three main questions: (1) What learning partner roles did parents assume when schools transitioned to remote teaching and did they vary by family income level?; (2) How did these learning arrangements help families address the unique challenges they faced? and (3) Were there unexpected benefits? Our findings show how parents took on new roles by listening in on instruction, supervising learning, providing technical support, brokering connections, and collaborating. Benefits included new insights about what and how their children were learning.","Made available in DSpace on 2021-10-09T19:53:12Z (GMT). No. of bitstreams: 1
338-345.pdf: 387525 bytes, checksum: a650697e0bbfabb236d68fd2026a5f4a (MD5)
  Previous issue date: 2021-06",,"pp. 338-345","Barron, B., Martin, C. K., Lin, V., Lam, C. K., Pozos, R. K., Ngyuen, J., Garcia, S., & Levy, Z. (2021). New Views, New Roles: How Parents Supported Learning during the Transition to Remote Learning. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 338-345). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7486","https://doi.dx.org/10.22318/icls2021.338",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","New Views, New Roles: How Parents Supported Learning during the Transition to Remote Learning","Conference Paper||Long Paper"
"59830278-ee82-427f-a90f-c41945cea44b","1/7295",,"Deverel-Rico, Clarissa||Furtak, Erin Marie","Bochum, Germany","2021-10-09T19:53:12Z","2021-10-09T15:50:11Z","2021-10-09T19:53:12Z","2021-10-09T15:50:11Z",,"2021-06","Recent reforms in science education have emphasized the importance of students engaging in three-dimensional learning consisting of science practices, disciplinary core ideas, and crosscutting concepts. However, this kind of learning is challenging to assess, and necessitates multicomponent tasks that allow multiple opportunities for students to share their developing understandings. This paper explores the complexities that arise in interpreting student responses and planning for next instructional steps through the analysis of a three-dimensional, phenomenon-based task for high school students’ modeling of cellular respiration. We describe two approaches for looking at student responses, and analyze the affordances and constraints of each method. We conclude by discussing practical considerations for classroom teachers and implications for developing three-dimensional classroom assessments.","Made available in DSpace on 2021-10-09T19:53:12Z (GMT). No. of bitstreams: 1
346-353.pdf: 572325 bytes, checksum: cdc2a90fd4597ea740c7d253e5aa510b (MD5)
  Previous issue date: 2021-06",,"pp. 346-353","Deverel-Rico, C. & Furtak, E. M. (2021). Challenges in Interpreting Student Responses for Three-Dimensional Classroom Assessment. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 346-353). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7487","https://doi.dx.org/10.22318/icls2021.346",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Challenges in Interpreting Student Responses for Three-Dimensional Classroom Assessment","Conference Paper||Long Paper"
"f5b0aa26-338e-4c55-bef9-68de6afd6e88","1/7295",,"Davis, Susannah C.","Bochum, Germany","2021-10-09T19:53:13Z","2021-10-09T15:50:11Z","2021-10-09T19:53:13Z","2021-10-09T15:50:11Z",,"2021-06","Increased accountability policies and pressures have forced teacher education programs in the United States and elsewhere to use various forms of outcome data in new and expanded ways. I employ an activity-theoretical framework for organizational learning known as expansive learning to examine how three “high data use” programs developed new work practices in order to both comply with external policies and also serve locally-constructed goals. Findings highlight similar and different ways these programs navigated organizational change by re-mediating their activity systems. This study extends previous work on organizational learning by illuminating relational bridging practices that facilitated expansive learning despite tensions, setbacks, and disturbances created as new work practices emerged in response to changing conditions. Through bridging practices, these programs developed co-constructed collective motives related to data use, common knowledge, distributed expertise, and a sense of collective agency and shared responsibility; these became cultural resources that supported expansive learning efforts.","Made available in DSpace on 2021-10-09T19:53:13Z (GMT). No. of bitstreams: 1
35-42.pdf: 448136 bytes, checksum: 1d52fc56307d7deba810b1b9bcf70eb6 (MD5)
  Previous issue date: 2021-06",,"pp. 35-42","Davis, S. C. (2021). The Role of Bridging Practices in Expansive Learning Processes. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 35-42). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7488","https://doi.dx.org/10.22318/icls2021.35",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","The Role of Bridging Practices in Expansive Learning Processes","Conference Paper||Long Paper"
"83300905-c573-41d8-a976-e63c4ae346db","1/7295",,"Greisel, Martin||Wekerle, Christina||Wilkes, Theresa||Stark, Robin||Kollar, Ingo","Bochum, Germany","2021-10-09T19:53:13Z","2021-10-09T15:50:11Z","2021-10-09T19:53:13Z","2021-10-09T15:50:11Z",,"2021-06","Teachers are typically confronted with various classroom-related challenges every day (e.g., students might have difficulties understanding new concepts). However, they rarely reason about such challenges in an evidence-informed manner. Based on the theory of planned behavior, we examined what motivational prerequisites might facilitate pre-service teachers’ engagement in evidence-informed reasoning about classroom-related challenges. N = 157 pre-service teachers were asked about their motivation to engage in evidence-informed reasoning and analyzed case scenarios of problematic teaching situations in an online learning environment. Structural equation modeling indicated that attainment value, descriptive normative beliefs, and self-efficacy were important prerequisites for the formation of intentions to engage in evidence-informed reasoning and the subjectively perceived behavior in order to solve classroom-related challenges. The findings suggest to help pre-service teachers carefully reflect and discuss what is part of the teacher role and their identification with this role.","Made available in DSpace on 2021-10-09T19:53:13Z (GMT). No. of bitstreams: 1
354-361.pdf: 458616 bytes, checksum: da9374bcb52ea41071f99f77f5cd31db (MD5)
  Previous issue date: 2021-06",,"pp. 354-361","Greisel, M., Wekerle, C., Wilkes, T., Stark, R., & Kollar, I. (2021). Which Motivational Factors Predict Pre-Service Teachers’ Evidence-Informed Reasoning When Being Confronted With Teaching Problems?. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 354-361). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7489","https://doi.dx.org/10.22318/icls2021.354",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Which Motivational Factors Predict Pre-Service Teachers’ Evidence-Informed Reasoning When Being Confronted With Teaching Problems?","Conference Paper||Long Paper"
"0ca35c32-1684-410c-84b2-f4e05b099fb5","1/7295",,"Morales-Navarro, Luis||Fields, Deborah A.||Kafai, Yasmin B.","Bochum, Germany","2021-10-09T19:53:13Z","2021-10-09T15:50:11Z","2021-10-09T19:53:13Z","2021-10-09T15:50:11Z",,"2021-06","Mindsets play an important role in persevering in computer science: while some learners perceive bugs as opportunities for learning, others become frustrated with failure and see it as a challenge to their abilities. Yet few studies and interventions take into account the motivational and emotional aspects of debugging and how learning environments can actively promote growth mindsets. In this paper, we discuss growth mindset practices that students exhibited in “Debugging by Design,” an intervention created to empower students in debugging—by designing e-textiles projects with bugs for their peers to solve. Drawing on observations of four student groups in a high school classroom over a period of eight hours, we examine the practices students exhibited that demonstrate the development of growth mindset, and the contexts where these practices emerged. We discuss how our design-focused, practice-first approach may be particularly well suited for promoting growth mindset in domains such as computer science.","Made available in DSpace on 2021-10-09T19:53:13Z (GMT). No. of bitstreams: 1
362-369.pdf: 589064 bytes, checksum: 053da248853ea282873d0933118877df (MD5)
  Previous issue date: 2021-06",,"pp. 362-369","Morales-Navarro, L., Fields, D. A., & Kafai, Y. B. (2021). Growing Mindsets: Debugging by Design to Promote Students’ Growth Mindset Practices in Computer Science Class. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 362-369). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7490","https://doi.dx.org/10.22318/icls2021.362",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Growing Mindsets: Debugging by Design to Promote Students’ Growth Mindset Practices in Computer Science Class","Conference Paper||Long Paper"
"7278fa4e-b384-466c-aa19-9f4b0fe3a8eb","1/7295",,"Feng, Xueqi||van Aalst, Jan||Chan, Carol K.K.||Yang, Yuqin","Bochum, Germany","2021-10-09T19:53:14Z","2021-10-09T15:50:11Z","2021-10-09T19:53:14Z","2021-10-09T15:50:11Z",,"2021-06","We designed and examined a knowledge-building environment in which representations of a learning analytics tool called Idea-Friend Maps (IFM) and opportunistic collaboration were used to scaffold progressive knowledge building in authentic scientific practices. Fifty-two Grade-Five students in a large class in China participated and worked on Human Input and Output, mediated by the online platform Knowledge Forum. Student groups were provided with analytics information generated from Knowledge Forum discourse as IFM to support cross-group fertilization and progressive knowledge building. Quantitative results using social network analysis of word networks show collective knowledge advancement and changing trajectories over time. Qualitative analysis using a framework demonstrates how students pursued related ideas from other research groups, identified the current state and future direction of community knowledge, and created new knowledge by crossing boundaries with IFM and opportunistic collaboration. This study sheds light on the role of learning analytics and opportunistic groups to scaffold young children to engage in authentic scientific practices like scientists.","Made available in DSpace on 2021-10-09T19:53:14Z (GMT). No. of bitstreams: 1
370-377.pdf: 1697980 bytes, checksum: 28513ff2707236aea4aef557c80bcf7b (MD5)
  Previous issue date: 2021-06",,"pp. 370-377","Feng, X., van Aalst, J., Chan, C. K., & Yang, Y. (2021). Developing Progressive Knowledge Building through Idea-Friend Maps and Opportunistic Collaboration. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 370-377). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7491","https://doi.dx.org/10.22318/icls2021.370",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Developing Progressive Knowledge Building through Idea-Friend Maps and Opportunistic Collaboration","Conference Paper||Long Paper"
"e050de58-e9fc-4c53-b257-ff7419f95460","1/7295",,"Lee, Christine||Humburg, Megan||Georgen, Chris||Enyedy, Noel||Danish, Joshua","Bochum, Germany","2021-10-09T19:53:14Z","2021-10-09T15:50:11Z","2021-10-09T19:53:14Z","2021-10-09T15:50:11Z",,"2021-06","This paper examines how teacher guided play can support inquiry while learning science. Guided play has been positioned as a balanced approach to supporting learning in ways that value the curious, playful, and child-directed characteristics of play. We present interaction analysis of two cases of teacher guided play, where we examine how teachers guide students in ways that not only lead to instructional goals but support the playful exploration that is important in students’ learning experiences. Findings in this paper reveal how guided play changes participation and discourse practices as teachers incorporate these open forms of learning into classroom spaces.","Made available in DSpace on 2021-10-09T19:53:14Z (GMT). No. of bitstreams: 1
378-385.pdf: 439248 bytes, checksum: ae3fabc60e65f6354b08cae2f6763c45 (MD5)
  Previous issue date: 2021-06",,"pp. 378-385","Lee, C., Humburg, M., Georgen, C., Enyedy, N., & Danish, J. (2021). Playful Discourse Practices in Guided Play Learning Environments. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 378-385). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7492","https://doi.dx.org/10.22318/icls2021.378",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Playful Discourse Practices in Guided Play Learning Environments","Conference Paper||Long Paper"
"323b7540-9750-46cd-aad4-60b10eb550ca","1/7295",,"Swanson, Hillary||Sherin, Bruce||Wilensky, Uri","Bochum, Germany","2021-10-09T19:53:14Z","2021-10-09T15:50:11Z","2021-10-09T19:53:14Z","2021-10-09T15:50:11Z",,"2021-06","Scientists systematically refine their thinking through theory-building practices. Computational modeling is a key mode of theory building in the 21st century. This study investigates how engagement in the construction and refinement of computational models helps students refine their thinking. Specifically, it presents a microgenetic analysis of an episode during which a student refined their understanding of how disease spreads by building and refining a computational model of an Ebola epidemic. The analysis decomposes the episode into nine theory-building steps and locates the shifts in the student’s thinking that occur in each step. It draws connections between these shifts and the theory building activity.","Made available in DSpace on 2021-10-09T19:53:14Z (GMT). No. of bitstreams: 1
386-393.pdf: 462053 bytes, checksum: f5b109b59ba3beebfd27bd1803788e91 (MD5)
  Previous issue date: 2021-06",,"pp. 386-393","Swanson, H., Sherin, B., & Wilensky, U. (2021). Refining Student Thinking through Computational Modeling. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 386-393). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7493","https://doi.dx.org/10.22318/icls2021.386",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Refining Student Thinking through Computational Modeling","Conference Paper||Long Paper"
"c3305da7-a6e5-4190-b3ef-d63e0e87f2fb","1/7295",,"Wang, X. Christine||Flood, Virginia J.||Cady, Alice","Bochum, Germany","2021-10-09T19:53:15Z","2021-10-09T15:50:11Z","2021-10-09T19:53:15Z","2021-10-09T15:50:11Z",,"2021-06","Papert’s concept of body syntonicity (how an experience aligns with learners’ sense and knowledge about their own bodies) has been embraced by learning scientists; however, his notion of ego syntonicity (how an experience aligns with children’s sense of self as people with intentions, goals, desires, likes/dislikes) is less discussed. We argue body syntonicity (BS) and ego syntonicity (ES) are both critical dimensions for understanding how young children learn abstract concepts and skills as part of embodied computational thinking (CT) with tangible programming toys. Using multimodal interactional analysis, we demonstrate how a preschooler (aged 4) used both physical enactment (BS) and intense emotional involvement (ES) with precisely coordinated response cries (e.g., collaborative cheering, gasping) to make sense of how a continuous spatial route can be decomposed into discrete programmable steps. We discuss implications for learning sciences at large and for supporting young children’s learning of decomposition and other CT practices.","Made available in DSpace on 2021-10-09T19:53:15Z (GMT). No. of bitstreams: 1
394-401.pdf: 531880 bytes, checksum: cc006805a94d5ae23a6d7cc879efaf15 (MD5)
  Previous issue date: 2021-06",,"pp. 394-401","Wang, X. C., Flood, V. J., & Cady, A. (2021). Computational Thinking through Body and Ego Syntonicity: Young Children’s Embodied Sense-Making Using A Programming Toy. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 394-401). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7494","https://doi.dx.org/10.22318/icls2021.394",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Computational Thinking through Body and Ego Syntonicity: Young Children’s Embodied Sense-Making Using A Programming Toy","Conference Paper||Long Paper"
"5a082257-96c6-432e-9b36-be3cfb7642a6","1/7295",,"Lui, Michelle||Chong, Kit-Ying Angela||Mullally, Martha||McEwen, Rhonda","Bochum, Germany","2021-10-09T19:53:15Z","2021-10-09T15:50:11Z","2021-10-09T19:53:15Z","2021-10-09T15:50:11Z",,"2021-06","This paper explores the affordances of virtual reality (VR) simulations for model-based reasoning. Thirty-four undergraduate students engaged with simulated scientific models in head-mount displays. To examine how the simulation and the learning activity supported model-based reasoning, we coded facilitator-participant interactions using the Structure-Behavior-Function framework and inductively analyzed the exchanges for key themes relating to how students interrogated the model. Findings showed that students examined the model’s function most frequently, followed by structure then behavior. They spontaneously observed the model’s structural components, which at times led to more in-depth student-driven inquiries. Students attended to components’ behavior in the form of immediate situated feedback while demonstrating their conceptual understanding. Students compared and contrasted the multiple simulated states to elaborate on the model’s function. However, mental workload and prior knowledge were mediating factors. Lastly, predictions about the model’s function drew upon structure and behavior ‘levels’ in student reasoning. ","Made available in DSpace on 2021-10-09T19:53:15Z (GMT). No. of bitstreams: 1
402-409.pdf: 466984 bytes, checksum: 73ec93742f7fab6a6364b6a1b990c0e0 (MD5)
  Previous issue date: 2021-06",,"pp. 402-409","Lui, M., Chong, K. A., Mullally, M., & McEwen, R. (2021). Model-Based Reasoning with Immersive VR Simulations:  Patterns of Use Grounded in Time and 3D Space. In de Vries, E., Hod, Y., & Ahn, J. (Eds.), Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021. (pp. 402-409). Bochum, Germany: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/7495","https://doi.dx.org/10.22318/icls2021.402",,"en_US","International Society of the Learning Sciences","Proceedings of the 15th International Conference of the Learning Sciences - ICLS 2021.","Learning Sciences","Model-Based Reasoning with Immersive VR Simulations:  Patterns of Use Grounded in Time and 3D Space","Conference Paper||Long Paper"
