id,collection,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued[],dc.description.provenance[en],dc.identifier.citation[en_US],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[en_US],dc.publisher[en_US],dc.title[en_US],dc.abstract[en_US],dc.type[en_US]
5bb9352a-37ab-494a-9fd1-b720af4bd9cd,1/3768,"Kafai, Yasmin B.",2020-01-09T20:02:24Z,2019-07-21T00:02:09Z,2020-01-09T20:02:24Z,2019-07-21T00:02:09Z,2002-01,"Made available in DSpace on 2020-01-09T20:02:24Z (GMT). No. of bitstreams: 1
556-557.pdf: 116831 bytes, checksum: 8d69b10b55a55a7869540860a877a746 (MD5)
  Previous issue date: 2002-01","Kafai, Y. B. (2002). Elementary Students’ Perceptions of Social Networks: Development, Experience, and Equity in Collaborative Software Design Activities. In Stahl, G. (Eds.), Computer Support for Collaborative Learning: Foundations for a CSCL Community (pp. 556-557). Boulder, CO, USA: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/3845,https://doi.dx.org/10.22318/cscl2002.556,en,International Society of the Learning Sciences (ISLS),"Elementary Students’ Perceptions of Social Networks: Development, Experience, and Equity in Collaborative Software Design Activities","More recently, the analysis of social networks in computer-supported collaborative learning environments has received more attention. Less attention has been given to how the participants themselves see collaborative patterns and trends. Towards that end, we interviewed 131 fourth and fifth-grade elementary students at the end of four different ten week-long collaborative software design projects and asked them to describe the type of help they had either given to or received from team members and other students in their class. Technical help with programming problems was by far the most prominent type of help given or received. The frequency of helping interactions not only increased over the course of two design projects but also became more varied. Distribution of helping interactions became only more equitable in a second design project. The discussion addresses methodological issues in using students’ perceptions of helping interactions in social network analysis, the nature of students’ social resources, the impact of experience, and issues of gender equity in computer-supported collaborative learning.",Short Papers
4e0c4116-3741-4b04-9ef2-d3bc0ea9d756,1/3768,"Rummel, Nikol||Spada, Hans||Hermann, Fabian||Caspar, Franz||Schornstein, Katrin",2020-01-09T20:02:24Z,2019-07-21T00:02:09Z,2020-01-09T20:02:24Z,2019-07-21T00:02:09Z,2002-01,"Made available in DSpace on 2020-01-09T20:02:24Z (GMT). No. of bitstreams: 1
558-559.pdf: 118966 bytes, checksum: 01f6ec95f12bb07980734a9e5333f409 (MD5)
  Previous issue date: 2002-01","Rummel, N., Spada, H., Hermann, F., Caspar, F., & Schornstein, K. (2002). Promoting the Coordination of Computer-mediated Interdisciplinary Collaboration. In Stahl, G. (Eds.), Computer Support for Collaborative Learning: Foundations for a CSCL Community (pp. 558-559). Boulder, CO, USA: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/3846,https://doi.dx.org/10.22318/cscl2002.558,en,International Society of the Learning Sciences (ISLS),Promoting the Coordination of Computer-mediated Interdisciplinary Collaboration,The goal of this research is to promote the coordination of computer-mediated interdisciplinary collaboration of partners with complementary expertise. Efficient collaboration is shown to depend strongly on the quality of the coordination activities. A first experiment investigated the effects of different technical realizations of computer-mediated collaboration on the coordination of activities. It revealed that especially a well-balanced sequence of phases of joint work and individual working phases was central for the quality of the problem-solving process. The goal of a second experiment was to test the effectiveness of promoting this coordination by vicarious learning from an exemplary computer-mediated collaboration. By combining two strands of research – studies on worked-out examples and work on vicarious learning from dialogue and discourse – we show a new and theoretically well-founded way to strengthen collaborative competence.,Short Papers
a84fd15d-204d-4f87-83dc-676b5f5b60e3,1/3768,"Jaques, Patricia Augustin||de Oliveira, Flavio Moreira||Vicari, Rosa Maria",2020-01-09T20:02:25Z,2019-07-21T00:02:09Z,2020-01-09T20:02:25Z,2019-07-21T00:02:09Z,2002-01,"Made available in DSpace on 2020-01-09T20:02:25Z (GMT). No. of bitstreams: 1
560-561.pdf: 120910 bytes, checksum: 5194a8b032089e868359e32e8e732ac2 (MD5)
  Previous issue date: 2002-01","Jaques, P. A., de Oliveira, F. M., & Vicari, R. M. (2002). An Experiment using Software Agents for Dialogue Analysis in Collaborative Distance Learning. In Stahl, G. (Eds.), Computer Support for Collaborative Learning: Foundations for a CSCL Community (pp. 560-561). Boulder, CO, USA: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/3847,https://doi.dx.org/10.22318/cscl2002.560,en,International Society of the Learning Sciences (ISLS),An Experiment using Software Agents for Dialogue Analysis in Collaborative Distance Learning,"Trends in distance education show a growing emphasis in collaborative learning, stimulating students to exchange ideas and information. A collaborative environment, however, will demand a higher effort from the teacher, who will supervise all discussions among learners, so that they do not deviate from the intended topic for a lesson. Moreover, the information proceeding from interactions among students will provide to the teacher features that allow an individual evaluation of each student and his course. In this way, this paper describes a first experience using a multi-agent architecture that is able to monitor communication tools in a distance-learning group.",Short Papers
cb078f9b-6098-46ed-936d-133649d4f1d5,1/3768,"Plugge, Leo||Kirschner, Paul||Lutgens, Gaby||Vermunt, Jan",2020-01-09T20:02:25Z,2019-07-21T00:02:10Z,2020-01-09T20:02:25Z,2019-07-21T00:02:10Z,2002-01,"Made available in DSpace on 2020-01-09T20:02:25Z (GMT). No. of bitstreams: 1
562-563.pdf: 106704 bytes, checksum: 7db69dd493f861cb6a6d4de352724922 (MD5)
  Previous issue date: 2002-01","Plugge, L., Kirschner, P., Lutgens, G., & Vermunt, J. (2002). Using EPO to Stimulate Learning in the Health Sciences. In Stahl, G. (Eds.), Computer Support for Collaborative Learning: Foundations for a CSCL Community (pp. 562-563). Boulder, CO, USA: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/3848,https://doi.dx.org/10.22318/cscl2002.562,en,International Society of the Learning Sciences (ISLS),Using EPO to Stimulate Learning in the Health Sciences,"Maastricht University is renowned for its use of Problem Based Learning (PBL) as the primary educational form since 1976. Although PBL has been immensely successful (Schmidt, 2001) it also has its drawbacks, such as the paucity of ‘real’ collaboration. This article describes an educational experiment aimed at implementing Project Centered Learning (PCL) for part-time students at the Health Sciences faculty supported by an Electronic Project Environment (EPO in Dutch). The results show that PCL is a good educational method for third year students in the Health Sciences and that the EPO offers a valuable support to the group work of these students who live all over the country. The study also reveals some aspects of PCL and EPO that need rethinking and possibly revision in further experiments.",Short Papers
9b9fe684-9fd5-44c4-bc8b-8dcfd90575d9,1/3768,"Ogata, Hiroaki||Matsuura, Kenji||Yano, Yoneo",2020-01-09T20:02:25Z,2019-07-21T00:02:10Z,2020-01-09T20:02:25Z,2019-07-21T00:02:10Z,2002-01,"Made available in DSpace on 2020-01-09T20:02:25Z (GMT). No. of bitstreams: 1
564-565.pdf: 209768 bytes, checksum: 9d31dc53a5e381d2f549c77d1739114f (MD5)
  Previous issue date: 2002-01","Ogata, H., Matsuura, K., & Yano, Y. (2002). Synchronizing Group Interactions with Lecturing Video in Agent-based Asynchronous Virtual Classroom. In Stahl, G. (Eds.), Computer Support for Collaborative Learning: Foundations for a CSCL Community (pp. 564-565). Boulder, CO, USA: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/3849,https://doi.dx.org/10.22318/cscl2002.564,en,International Society of the Learning Sciences (ISLS),Synchronizing Group Interactions with Lecturing Video in Agent-based Asynchronous Virtual Classroom,"This paper tackles to develop and evaluate the asynchronous virtual classroom, called AVC, which enables learners to participate in at anytime and from anywhere. Its environment provides on-demand multimedia learning-materials, e.g. videos of the lecture, slides and web pages. To utilize the two types of learning resources, on-demand materials and asynchronous interactions, the system synchronizes links and reproduces them toward efficient learning. To realize that, a software agent participates to the classroom behalf of a real learner and replays the past interactions along with the video. Besides this, we propose the model that a software agent recommends the suitable interactions for the current learner according to his/her interest.",Short Papers
935353de-88af-4f51-8923-ffb9ecf20203,1/3768,"McConnell, David",2020-01-09T20:02:26Z,2019-07-21T00:02:10Z,2020-01-09T20:02:26Z,2019-07-21T00:02:10Z,2002-01,"Made available in DSpace on 2020-01-09T20:02:26Z (GMT). No. of bitstreams: 1
566-567.pdf: 88329 bytes, checksum: a898079cd9385ad7c0798feddcb588b8 (MD5)
  Previous issue date: 2002-01","McConnell, D. (2002). Collaborative Assessment as a Learning Process in E-learning. In Stahl, G. (Eds.), Computer Support for Collaborative Learning: Foundations for a CSCL Community (pp. 566-567). Boulder, CO, USA: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/3850,https://doi.dx.org/10.22318/cscl2002.566,en,International Society of the Learning Sciences (ISLS),Collaborative Assessment as a Learning Process in E-learning,"This paper examines the various ways in which students talk about their experience and perceptions of collaborative review and assessment as it occurs in e- learning environments. Collaborative review and assessment involves the student, their peers and tutor in thoughtful and critical examination of each student’s course work. The process involves two stages: review and discussion of the student’s work with a view to bringing different critical yet supportive perspectives to the work. This is followed by the use of two sets of criteria to make judgements on the student’s work: one set provided by the student, the other by the tutor. The purpose of collaborative assessment is to foster a learning approach to assessment and to develop a shared power relationship with students. From analysis of face to face interviews, examination of e-learning discussions and student completed questionnaires, a set of analytic categories was developed describing the learners’ experiences of collaborative assessment. The paper focuses on analysing and discussing these categories of experience. The research shows that collaborative e-learning assessment helps students move away from dependence on lecturers as the only or major source of judgement about the quality of learning. Students develop skill and know how about self and peer assessment and see themselves as competent in making judgements about their own and each other’s work, which are good lifelong learning skills.",Short Papers
2bcd76dd-c0ab-4920-819d-eba06c0810c4,1/3768,"Keselman, Alla||Kuhn, Deanna",2020-01-09T20:02:26Z,2019-07-21T00:02:10Z,2020-01-09T20:02:26Z,2019-07-21T00:02:10Z,2002-01,"Made available in DSpace on 2020-01-09T20:02:26Z (GMT). No. of bitstreams: 1
568-569.pdf: 101831 bytes, checksum: 78599bbb93055fda1c65ef71dbf3f564 (MD5)
  Previous issue date: 2002-01","Keselman, A. & Kuhn, D. (2002). Developing Cognitive Prerequisites to Support Inquiry Learning in a Computer Environment. In Stahl, G. (Eds.), Computer Support for Collaborative Learning: Foundations for a CSCL Community (pp. 568-569). Boulder, CO, USA: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/3851,https://doi.dx.org/10.22318/cscl2002.568,en,International Society of the Learning Sciences (ISLS),Developing Cognitive Prerequisites to Support Inquiry Learning in a Computer Environment,"Present work describes an intervention, which improves students' inquiry learning skills by facilitating their understanding of multivaraible causality.",Short Papers
21a94b59-9860-49f4-aa70-257a45120ab0,1/3768,"Dobson, Mike||Sime, Julie-Ann||Pengelly, Michael",2020-01-09T20:02:26Z,2019-07-21T00:02:10Z,2020-01-09T20:02:26Z,2019-07-21T00:02:10Z,2002-01,"Made available in DSpace on 2020-01-09T20:02:26Z (GMT). No. of bitstreams: 1
570-570.pdf: 54562 bytes, checksum: dcffbce37589a67afd300c50039777d3 (MD5)
  Previous issue date: 2002-01","Dobson, M., Sime, J., & Pengelly, M. (2002). Interactive Representations for Reflection in Group Simulations. In Stahl, G. (Eds.), Computer Support for Collaborative Learning: Foundations for a CSCL Community (pp. 570-570). Boulder, CO, USA: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/3852,https://doi.dx.org/10.22318/cscl2002.570,en,International Society of the Learning Sciences (ISLS),Interactive Representations for Reflection in Group Simulations,A set of tools is presented within the theoretical framework of activity systems that is designed and developed to reify the communication acts of team members to support reflective learning. An evaluation tests the acceptability of the tools used within two multi-agent virtual reality simulations. We explore the affordance of the tools and issues around their acceptability in two experimental user populations.,Short Papers
b62949a6-65b5-4282-9fbd-c1bb7a3f20da,1/3768,"Mäkitalo, Kati||Häkkinen, Päivi||Salo, Piritta||Järvelä, Sanna",2020-01-09T20:02:26Z,2019-07-21T00:02:11Z,2020-01-09T20:02:26Z,2019-07-21T00:02:11Z,2002-01,"Made available in DSpace on 2020-01-09T20:02:26Z (GMT). No. of bitstreams: 1
571-572.pdf: 121704 bytes, checksum: 08768490f5155a4b12b3fca13760818c (MD5)
  Previous issue date: 2002-01","Mäkitalo, K., Häkkinen, P., Salo, P., & Järvelä, S. (2002). Building and Maintaining the Common Ground in Web-Based Interaction. In Stahl, G. (Eds.), Computer Support for Collaborative Learning: Foundations for a CSCL Community (pp. 571-572). Boulder, CO, USA: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/3853,https://doi.dx.org/10.22318/cscl2002.571,en,International Society of the Learning Sciences (ISLS),Building and Maintaining the Common Ground in Web-Based Interaction,"In this paper, the main purpose is to explore how participants establish and maintain the common ground in the computer-based conferences. Previous studies assume that before the participants can reach the deeper level interaction and learning, they have to gain an adequate level of common ground (Dillenbourg, 1999; Baker et al., 1999; Veerman, 2000). Subjects were 68 pre-service teachers and 7 mentors from three universities who participated in the web-based conferencing course for eight weeks. The results assume that in deeper level discussions it is essential that participants, especially fellow students did give not only the evidence about their own understanding by using written feedback, but also give the support to their co-students and show their attitudinal reaction in their replies.",Short Papers
3f476f73-9d9e-41e3-ad84-bbd7bc380155,1/3768,"Weinberger, Armin||Fischer, Frank||Mandl, Heinz",2020-01-09T20:02:27Z,2019-07-21T00:02:11Z,2020-01-09T20:02:27Z,2019-07-21T00:02:11Z,2002-01,"Made available in DSpace on 2020-01-09T20:02:27Z (GMT). No. of bitstreams: 1
573-574.pdf: 166849 bytes, checksum: ee8b26f942cffb2a0d9622287495479f (MD5)
  Previous issue date: 2002-01","Weinberger, A., Fischer, F., & Mandl, H. (2002). Fostering Computer Supported Collaborative Learning with Cooperation Scripts and Scaffolds. In Stahl, G. (Eds.), Computer Support for Collaborative Learning: Foundations for a CSCL Community (pp. 573-574). Boulder, CO, USA: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/3854,https://doi.dx.org/10.22318/cscl2002.573,en,International Society of the Learning Sciences (ISLS),Fostering Computer Supported Collaborative Learning with Cooperation Scripts and Scaffolds,"The study investigates collaborative learning of small groups via text-based computer-mediated communication. We analyzed how two approaches to pre-structure communication influence participation, individual knowledge transfer, the convergence of participation and the convergence of knowledge among peers. We varied the factor scripted cooperation and the factor scaffolding in a 2x2-design. 105 university students of Educational Psychology participated. Results show that scripted cooperation was most and scaffolding least beneficial to individual transfer, knowledge convergence and participation in comparison to open discourse.",Short Papers
d90be965-85fc-4e6d-9955-95c9947c9293,1/3768,"Wang, C. Y. Janey||Resta, Paul E.",2020-01-09T20:02:27Z,2019-07-21T00:02:11Z,2020-01-09T20:02:27Z,2019-07-21T00:02:11Z,2002-01,"Made available in DSpace on 2020-01-09T20:02:27Z (GMT). No. of bitstreams: 1
575-576.pdf: 107677 bytes, checksum: 0ec07165de72990195960257ece4184a (MD5)
  Previous issue date: 2002-01","Wang, C. Y. & Resta, P. E. (2002). Multiplicity & Flexibility as Design and Implementation Features – A Case Study of a Web-Based CL Community for Diverse Learners. In Stahl, G. (Eds.), Computer Support for Collaborative Learning: Foundations for a CSCL Community (pp. 575-576). Boulder, CO, USA: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/3855,https://doi.dx.org/10.22318/cscl2002.575,en,International Society of the Learning Sciences (ISLS),Multiplicity & Flexibility as Design and Implementation Features – A Case Study of a Web-Based CL Community for Diverse Learners,"This presentation describes multiplicity and flexibility as important factors in designing online collaborative learning environments. The presentation: (1) describes the design features of an award-winning Web-based course using extensive online collaborative learning; (2) examines and discusses four aspects and specific features of the course that supported multiplicity in design, development, implementation, and assessment; (3) discusses implications for future course design and research of online collaborative learning environments.",Short Papers
89d59044-dc7a-4079-b929-957dd9ca0e87,1/3768,"Yarnall, Louise||Penuel, William R.",2020-01-09T20:02:27Z,2019-07-21T00:02:11Z,2020-01-09T20:02:27Z,2019-07-21T00:02:11Z,2002-01,"Made available in DSpace on 2020-01-09T20:02:27Z (GMT). No. of bitstreams: 1
577-578.pdf: 106134 bytes, checksum: 1e4a900e3e82516c04337dce80cc58f1 (MD5)
  Previous issue date: 2002-01","Yarnall, L. & Penuel, W. R. (2002). Structuring Group Learning within a Web-based Science Inquiry Program. In Stahl, G. (Eds.), Computer Support for Collaborative Learning: Foundations for a CSCL Community (pp. 577-578). Boulder, CO, USA: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/3856,https://doi.dx.org/10.22318/cscl2002.577,en,International Society of the Learning Sciences (ISLS),Structuring Group Learning within a Web-based Science Inquiry Program,"With an increased emphasis on inquiry in science education nationwide, we examined trends in the ways science teachers organized students into groups to implement one prominent one Web-based science inquiry program, Global Learning and Observations to Benefit the Environment (GLOBE). Our study focused on survey and case study data that SRI International collected as part of its ongoing evaluation of GLOBE (Means et al., 2001). We hypothesized: (1) teachers who are active in implementing an inquiry-based science program more frequently employ collaboration for cognitively complex activities than teachers who are less active implementers; (2) active teachers use collaboration more over time; and, (3) active GLOBE teachers who organize learning by collaborative groups perceive greater learning benefits than active teachers who rarely used collaboration. Our study confirmed that active teachers of an inquiry-based science program use collaboration more over time, but they are no more likely than less active teachers to see collaboration as beneficial to student learning. We also found that active teachers were likely to use collaborative small groups primarily to support data collection and reporting tasks to make them fit better into the classroom schedule than for data analysis and interpretation.",Short Papers
5ea37caa-6ff7-47fa-9eb9-39f91e6a4a63,1/3768,"Poole, Melissa J.",2020-01-09T20:02:28Z,2019-07-21T00:02:12Z,2020-01-09T20:02:28Z,2019-07-21T00:02:12Z,2002-01,"Made available in DSpace on 2020-01-09T20:02:28Z (GMT). No. of bitstreams: 1
579-580.pdf: 101710 bytes, checksum: 0f1f9308cc95f0d6e1fdaaf44b5fc0ce (MD5)
  Previous issue date: 2002-01","Poole, M. J. (2002). Developing Online Communities of Practice in Preservice Teacher Education. In Stahl, G. (Eds.), Computer Support for Collaborative Learning: Foundations for a CSCL Community (pp. 579-580). Boulder, CO, USA: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/3857,https://doi.dx.org/10.22318/cscl2002.579,en,International Society of the Learning Sciences (ISLS),Developing Online Communities of Practice in Preservice Teacher Education,"Despite attempts to encourage greater teacher collegiality, the privacy of the classroom persists. Online communication tools offer opportunities for teachers to overcome these boundaries in professional communities of practice. This study of two cohorts of preservice teachers sought to determine if they were successful in building community in class and online and to examine factors that may have enhanced or impeded their ability to create community. Findings suggest that the physical and pedagogical contexts of the classroom and the way the communication tools are implemented are important factors in their use.",Short Papers
79f6f58e-ed3c-4825-a78d-ffa6350c300e,1/3768,"Pfister, Hans-Rüdiger||Mühlpfordt, Martin",2020-01-09T20:02:28Z,2019-07-21T00:02:12Z,2020-01-09T20:02:28Z,2019-07-21T00:02:12Z,2002-01,"Made available in DSpace on 2020-01-09T20:02:28Z (GMT). No. of bitstreams: 1
581-582.pdf: 109420 bytes, checksum: f8f19c5ba0e7b9768edf9c178cbefbbc (MD5)
  Previous issue date: 2002-01","Pfister, H. & Mühlpfordt, M. (2002). Supporting Discourse in a Synchronous Learning Environment: The Learning Protocol Approach. In Stahl, G. (Eds.), Computer Support for Collaborative Learning: Foundations for a CSCL Community (pp. 581-582). Boulder, CO, USA: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/3858,https://doi.dx.org/10.22318/cscl2002.581,en,International Society of the Learning Sciences (ISLS),Supporting Discourse in a Synchronous Learning Environment: The Learning Protocol Approach,"Lack of coordination and coherence among contributions is a typical problem with the use of chat for netbased learning. We propose so-called learning protocols to increase coordination, coherence, and, hence, the efficiency of learning via chat. Learning protocols are system controlled cooperation scripts: Participants explicitely identify the reference and the type of their contributions, and the order of contributions is predetermined. As an example, the explanation protocol is described and empirical results confirming that structured discourse leads to superior learning are presented.",Short Papers
7aa62b78-6980-43fb-99fd-c9876a7163b6,1/3768,"de los Angeles Constantino-González, María||Suthers, Daniel D.",2020-01-09T20:02:28Z,2019-07-21T00:02:12Z,2020-01-09T20:02:28Z,2019-07-21T00:02:12Z,2002-01,"Made available in DSpace on 2020-01-09T20:02:28Z (GMT). No. of bitstreams: 1
583-584.pdf: 104885 bytes, checksum: 4abf56678adcc7503015e27bbf01b2d5 (MD5)
  Previous issue date: 2002-01","de los Angeles Constantino-González, M. & Suthers, D. D. (2002). Coaching Collaboration in a Computer-Mediated Learning Environment. In Stahl, G. (Eds.), Computer Support for Collaborative Learning: Foundations for a CSCL Community (pp. 583-584). Boulder, CO, USA: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/3859,https://doi.dx.org/10.22318/cscl2002.583,en,International Society of the Learning Sciences (ISLS),Coaching Collaboration in a Computer-Mediated Learning Environment,"We evaluated a pedagogical agent that coaches collaborative problem solving by tracking student participation and comparing students' individual and group solutions. The software coach encourages negotiation when differences are detected between solutions, and encourages participation in other ways. Evaluations based on expert judgment and on students’ behavior shows that the quality of the advice was good and that the coach helped guide the collaborative session, although specific areas for improvement were identified.",Short Papers
06712d6a-7daf-49b9-b7e8-702c148f3435,1/3768,"Janetzko, Dietmar||Fischer, Frank",2020-01-09T20:02:28Z,2019-07-21T00:02:12Z,2020-01-09T20:02:28Z,2019-07-21T00:02:12Z,2002-01,"Made available in DSpace on 2020-01-09T20:02:28Z (GMT). No. of bitstreams: 1
585-586.pdf: 115836 bytes, checksum: 59db973776e89753f45a166298849fe8 (MD5)
  Previous issue date: 2002-01","Janetzko, D. & Fischer, F. (2002). Analyzing Sequential Data in Computer-Supported Collaborative Learning. In Stahl, G. (Eds.), Computer Support for Collaborative Learning: Foundations for a CSCL Community (pp. 585-586). Boulder, CO, USA: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/3860,https://doi.dx.org/10.22318/cscl2002.585,en,International Society of the Learning Sciences (ISLS),Analyzing Sequential Data in Computer-Supported Collaborative Learning,"Representations and changes between them play a major role in cognitive development (e.g., Vosniadou, & Brewer, 1992) and education (e.g., Hewson, Beeth, & Thorley, 1998). By definition, change of representations is also indispensable for collaborative work since a common understanding or shared knowledge can only be achieved by a partial convergence of the knowledge structures of the collaborating subjects. This articles presents and discusses knowledge tracking (KT), viz., an approach to analyze cognition on the basis of symbolic sequential data. We present and discuss the methodological aspects of KT and delineate the Web-based computer program (knowledge tracking engine, KTE) set up to run KTanalyses (http://www.knowledge-tracking.com). An empirical study in collaborative learning is taken to exemplify the usage of KT in analysis of computer supported collaboration.",Short Papers
dfb6da93-09a5-405d-b3cf-0c522413e23d,1/3768,"Bourguin, Grégory||Mørch, Anders",2020-01-09T20:02:29Z,2019-07-21T00:02:12Z,2020-01-09T20:02:29Z,2019-07-21T00:02:12Z,2002-01,"Made available in DSpace on 2020-01-09T20:02:29Z (GMT). No. of bitstreams: 1
587-588.pdf: 107382 bytes, checksum: 3fbc247a0f192a99422b810ca79623b3 (MD5)
  Previous issue date: 2002-01","Bourguin, G. & Mørch, A. (2002). Evolving Shared Experience in Distributed Learning Environments. In Stahl, G. (Eds.), Computer Support for Collaborative Learning: Foundations for a CSCL Community (pp. 587-588). Boulder, CO, USA: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/3861,https://doi.dx.org/10.22318/cscl2002.587,en,International Society of the Learning Sciences (ISLS),Evolving Shared Experience in Distributed Learning Environments,"Distributed learning environments such as groupware give two or more users the means for working together remotely on a shared task. This activity is more than the sum of single users working on their own to solve the same task. Although most people will agree about this, there is neither agreement nor much discussion in the literature on how coordination and collaboration skill should be distributed between users and computer tools. We present a new approach that uses a process model adapted from Activity theory to guide our efforts. The model outlines steps towards capturing crystallised experience.",Short Papers
af79e17b-4d0e-4dc5-9540-2e1492eb8062,1/3768,"Lingnau, Andreas||Hoppe, Ulrich",2020-01-09T20:02:29Z,2019-07-21T00:02:13Z,2020-01-09T20:02:29Z,2019-07-21T00:02:13Z,2002-01,"Made available in DSpace on 2020-01-09T20:02:29Z (GMT). No. of bitstreams: 1
589-590.pdf: 946307 bytes, checksum: f4737e8e4276167aba0011c819e263fb (MD5)
  Previous issue date: 2002-01","Lingnau, A. & Hoppe, U. (2002). Modelling and Supporting Learning Activities in a Computer-integrated Classroom. In Stahl, G. (Eds.), Computer Support for Collaborative Learning: Foundations for a CSCL Community (pp. 589-590). Boulder, CO, USA: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/3862,https://doi.dx.org/10.22318/cscl2002.589,en,International Society of the Learning Sciences (ISLS),Modelling and Supporting Learning Activities in a Computer-integrated Classroom,"We have implemented ubiquitous computing technology in a primary school setting to support rich classroom activities particularly in the field of early literacy. After initial tests have corroborated the benefit of this technology with respect to attaining curricular goals and to better supporting learner-centred classroom methodologies, we are now exploring specific intelligent support mechanisms, e.g., to inform participants - both teachers and pupils - about automatically assessed learning opportunities.",Short Papers
51e62df9-cecb-476d-9d8b-f18ffebb37bf,1/3768,"Tolsby, Håkon",2020-01-09T20:02:29Z,2019-07-21T00:02:13Z,2020-01-09T20:02:29Z,2019-07-21T00:02:13Z,2002-01,"Made available in DSpace on 2020-01-09T20:02:29Z (GMT). No. of bitstreams: 1
591-592.pdf: 99327 bytes, checksum: 86fe7a9e8e0765dbcfe65a921fd86c1e (MD5)
  Previous issue date: 2002-01","Tolsby, H. (2002). The Digital Workbook Students Constructing their Curriculum. In Stahl, G. (Eds.), Computer Support for Collaborative Learning: Foundations for a CSCL Community (pp. 591-592). Boulder, CO, USA: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/3863,https://doi.dx.org/10.22318/cscl2002.591,en,International Society of the Learning Sciences (ISLS),The Digital Workbook Students Constructing their Curriculum,"The purpose of this paper is to demonstrate a constructivist strategy of organizing Internet-based learning. The goal has been to design a learning environment that is open, student centred and problem based, in which the student is given control of the situation instead of being controlled, and which provides the student with sufficient structure and support to solve the problems and to reflect on the experiences (Dewey 1915). The pedagogical tool discussed in this paper is called the digital workbook. It is not an advanced piece of technology. It is more a strategy for organizing and structuring Internet-based learning, where one takes advantage of the Internet as a constructivist and democratic tool.",Short Papers
226c4e6d-b63d-43c1-b47e-2b4169a1613c,1/3768,"Barron, Brigid||Sears, David",2020-01-09T20:02:30Z,2019-07-21T00:02:13Z,2020-01-09T20:02:30Z,2019-07-21T00:02:13Z,2002-01,"Made available in DSpace on 2020-01-09T20:02:30Z (GMT). No. of bitstreams: 1
593-594.pdf: 115502 bytes, checksum: 8c1a1941d6ee1a99969068d45e58781c (MD5)
  Previous issue date: 2002-01","Barron, B. & Sears, D. (2002). Advancing Understanding of Learning in Interaction: How Ways of Participating Can Influence Joint Performance and Learning. In Stahl, G. (Eds.), Computer Support for Collaborative Learning: Foundations for a CSCL Community (pp. 593-594). Boulder, CO, USA: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/3864,https://doi.dx.org/10.22318/cscl2002.593,en,International Society of the Learning Sciences (ISLS),Advancing Understanding of Learning in Interaction: How Ways of Participating Can Influence Joint Performance and Learning,"An enduring issue for CSCL researchers involves developing methods of assessing collaborative interaction and tracing the quality of collaboration to learning outcomes. One critical question for research is whether we can identify relational and/or interactional resources that are important for generative collaboration. In this presentation, we will share research that examined the relationship between student interactions, group success, and subsequent individual performance on the same and a related problem solving measure.",Short Papers
