id,collection,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued[],dc.description.provenance[en],dc.identifier.citation[en_US],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[en_US],dc.publisher[en_US],dc.title[en_US],dc.abstract[en_US],dc.type[en_US]
4ccdd930-589e-4c14-b95f-d29d92f740e4,1/4230,"Bronack, Stephen C.",2020-02-17T01:55:08Z,2020-02-16T20:31:16Z,2020-02-17T01:55:08Z,2020-02-16T20:31:16Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:08Z (GMT). No. of bitstreams: 1
2-2.pdf: 21491 bytes, checksum: 1f05cb3ff77b72810d5b6593611bfa86 (MD5)
  Previous issue date: 1997-12","Bronack, S. C. (1997). Levels of Discourse within a Web-based Collaborative Learning Environment. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4251,https://doi.dx.org/10.22318/cscl1997.2,en,International Society of the Learning Sciences (ISLS),Levels of Discourse within a Web-based Collaborative Learning Environment,"This paper attempts to discriminate among online learning environments in terms of their capacities to foster varying levels of discourse within communities. The author speculates about the practical and empirical implications of stimulating and sustaining varying levels of discourse within online learning communities. Several key constructs that form the foundation for a discussion of the differential use of Web-based technologies to foster the creation and maintenance of online learning communities emanate from the work of John Dewey -- specifically, The Public and Its Problems, in which concepts such as: the associative being, public and private communications, and community are defined.",Posters
858b8062-b7c4-4644-a0a0-276089712126,1/4230,"Lund, Kristine||Baker, Michael||De Vries, Erica",2020-02-17T01:55:08Z,2020-02-16T20:31:18Z,2020-02-17T01:55:08Z,2020-02-16T20:31:18Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:08Z (GMT). No. of bitstreams: 1
20-21.pdf: 52390 bytes, checksum: f2fcddeecdf6557f7a25ac23c949bc70 (MD5)
  Previous issue date: 1997-12","Lund, K., Baker, M., & De Vries, E. (1997). Teachers’ analysis of and support for students’ collaborative problem-solving activity: a study in a CSCL environment for understanding sound in physics. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4252,https://doi.dx.org/10.22318/cscl1997.20,en,International Society of the Learning Sciences (ISLS),Teachers’ analysis of and support for students’ collaborative problem-solving activity: a study in a CSCL environment for understanding sound in physics,"CSCL environments can provide new opportunities for and make new demands on teachers as well as on learners. Although CSCL does not yet have widespread use in the classroom, laboratory studies of the kind we present here can shed light on how teachers can benefit from CSCL environments designed to encourage reflection on their own professional practice. While much is known about how teachers intervene in traditional classroom and tutoring settings (e.g. Douglas, 1991, Fox, 1993, Sinclair & Coulthard, 1975), less research has been carried out on tutoring interactions in computer mediated situations. The generic CSCL environment ConNeCT (Confrontation Negotiation and Construction of Text) was specially designed to promote discussion on a meta-cognitive level (cf. between students performing a collaborative text production task. We chose the domain of sound propagation for our study. We show how ConNeCT can provide teachers with a way of (i) studying the process by which students collaboratively solve problems in our chosen domain and (ii) reflecting on their own activity. We thus address the following questions within our structured CSCL environment : (1) how do teachers analyze students' collaborative problem solving activity in preparation for tutoring?, (2) how do teachers tutor collaborating dyads? and (3) what is the relation between (1) and (2)? Our study was designed to answer these questions by analyzing a teacher's annotations of a series of CSCL interaction traces and asking for clarifications through interviews and by automatically tracing to file the ensuing on-line teacher-student-student trilogue tutoring sessions in order to compare the teacher's annotations and goals with what actually happened during the trilogues. The first part of our study took place in the classroom where the students were shown a film on sound and asked to write a descriptive text of a situation concerning two tambourines. On a subsequent day in the laboratory, pairs of students carried out the remaining problem-solving in three phases within the context of ConNeCT. In phase 1, the students expressed their opinions for their own and their partner's text. In phase 2, the students discussed their texts and produced a common text. Then in phase 3, after having analyzed the interaction trace, the teacher tutored the students. We present an analysis of how teachers analyze collaborative problem-solving interaction traces issued from ConNeCT. We use an example trilogue sequence along with an interaction trace annotated by a teacher to illustrate that despite appearances of the students' final solution, the trace permitted the teacher to see they had not understood an element crucial to the description of sound and therefore was able to tutor them accordingly. We conclude that teachers can gain knowledge on students' conceptions by studying collaborative problem-solving interaction traces and that introducing teachers to a CSCL environment such as ConNeCT can give them information relevant to tutoring. In future work, we intend to explore the use of CSCL environments for promoting reflection on the part of teachers.",Posters
edd7189e-83c6-4736-b950-eb0817755303,1/4230,"Tabak, Iris||Reiser, Brian J.",2020-02-17T01:55:09Z,2020-02-16T20:31:27Z,2020-02-17T01:55:09Z,2020-02-16T20:31:27Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:09Z (GMT). No. of bitstreams: 1
200-209.pdf: 375155 bytes, checksum: b5514acc872d2eef82ec02146c65a64f (MD5)
  Previous issue date: 1997-12","Tabak, I. & Reiser, B. J. (1997). Complementary Roles of Software-based Scaffolding and Teacher-Student Interactions in Inquiry Learning. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4253,https://doi.dx.org/10.22318/cscl1997.200,en,International Society of the Learning Sciences (ISLS),Complementary Roles of Software-based Scaffolding and Teacher-Student Interactions in Inquiry Learning,"Working in small groups with computer-based learning environments provides an opportunity for students to investigate and discuss their own explanations of natural phenomena. Incorporating domain-specific strategic support in the design of these environments can make student investigations and discussions more productive by focusing them on key variables and relationships in the domain. However, interacting with these environments may not be enough to help students develop understandings and ways of communicating that are consistent with scientific views. A support system that combines interactions with these environments with teacher-student discussions in both small-group and whole-class formats provides more comprehensive support. We describe a computer-based investigation environment that incorporates domain-specific strategic support, where students investigate an episode of natural selection in the wild. The environment was used as part of a unit on evolution at a Chicago public high school. We illustrate the complementary roles of this environment and studentteacher discussions in both small-group and wholeclass formats in supporting science learning.",Parallel Session Papers
d354988d-42e3-4a2c-8076-7858c341e325,1/4230,"Oshima, Jun",2020-02-17T01:55:09Z,2020-02-16T20:31:28Z,2020-02-17T01:55:09Z,2020-02-16T20:31:28Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:09Z (GMT). No. of bitstreams: 1
210-220.pdf: 209418 bytes, checksum: 0529fe525f3eb1d98517bbe9d0939175 (MD5)
  Previous issue date: 1997-12","Oshima, J. (1997). Students’ Construction of Scientific Explanations in a Collaborative Hyper-Media Learning Environment. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4254,https://doi.dx.org/10.22318/cscl1997.210,en,International Society of the Learning Sciences (ISLS),Students’ Construction of Scientific Explanations in a Collaborative Hyper-Media Learning Environment,"This exploratory study examined how elementary school students make use of a collaborative hypermedia learning environment in constructing scientific explanations. The target environment was a computer-networked database system in which students externalize their thoughts in the form of texts or graphics, then elaborate their thoughts by structuring with links or by commenting. Thirty students in a 5th- and 6thgrade combined classroom participated in this study as part of their regular curriculum. The students studied ""how heat affects matters."" Contents of their discourse in the database were evaluated by two independent raters from the perspective of whether critical conceptual changes happened in the students' explanations, then the students were divided into High Conceptual Change (HCC) learners and Naive learners. Further, the same contents were evaluated by two other independent raters from the perspectives of (1) what types of explanations the students generated, and (2) how they applied their explanations across different problem contexts. Results showed that HCC learners generated more explanations and more frequently used their explanations across multiple contexts, particularly ones which they had studied before CSILE sessions. A further case analysis manifested critical differences in the movement in the problem space between a HCC and a Naive learner after generating a new type of explanations. The HCC learner used the type of explanations across contexts in which they had rich information, whereas the Naive learner did not. Thus, explanation-based exploration and progressive learning in knowledge-rich contexts were found to be crucial to deeper conceptual understanding.",Parallel Session Papers
3174d8c9-a502-4678-a510-ec44913e2dff,1/4230,"Martin, Wendy||Gay, Geri",2020-02-17T01:55:09Z,2020-02-16T20:31:18Z,2020-02-17T01:55:09Z,2020-02-16T20:31:18Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:09Z (GMT). No. of bitstreams: 1
22-23.pdf: 84547 bytes, checksum: cfb18baffd111c515ea92253c0bad7b5 (MD5)
  Previous issue date: 1997-12","Martin, W. & Gay, G. (1997). The Influence of Medium and Task in Student Communication Patterns. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4255,https://doi.dx.org/10.22318/cscl1997.22,en,International Society of the Learning Sciences (ISLS),The Influence of Medium and Task in Student Communication Patterns,"Technologies that fall under the rubric of computer-mediated communication consist of a diverse array of electronic tools. Each of these tools has the power to amplify or reduce different elements of human interaction (Bowers, 1988), thereby influencing the collaborative process. Jonassen (1995) recommends using a variety of CMC media to support multiple facets of meaningful knowledge construction. This poster presents an analysis of communication patterns of a class of 22 students, mainly seniors and graduate students, interacting within two CMC environments. The first is an electronic bulletin board to which students could post comments about readings or class discussions over the course of the semester. The second environment is a synchronous chat session. Students in a lab received one of four handouts that designated them as members of a particular electronic discussion group. Each group had to discuss a certain issue and give a presentation, as a group, to the entire class later that day. The members of each group used pseudonyms, so they were unaware of the identities of those with whom they were interacting.",Posters
1bf92ae4-edeb-4742-8ddb-507367a99eec,1/4230,"Flor, Nick V.||Maglio, Paul P.",2020-02-17T01:55:10Z,2020-02-16T20:31:28Z,2020-02-17T01:55:10Z,2020-02-16T20:31:28Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:10Z (GMT). No. of bitstreams: 1
221-228.pdf: 206882 bytes, checksum: 710e635d21812dc4266367eda3c12e1f (MD5)
  Previous issue date: 1997-12","Flor, N. V. & Maglio, P. P. (1997). Emergent Global Cueing of Local Activity: Covering in Music. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4256,https://doi.dx.org/10.22318/cscl1997.221,en,International Society of the Learning Sciences (ISLS),Emergent Global Cueing of Local Activity: Covering in Music,"We explore the function of non-institutionally provided external resources that people working in groups rely on to sequence and synchronize prelearned actions. Through longitudinal observations of a music group learning to cover (i.e., play) other groups’ songs, and an analysis of the computational requirements for song covering, we show how simultaneous group activity creates — as a sideeffect — emergent structures that can sequence individual behavior. In short, local activity creates global cues that can then direct local action. We argue that this is not specific to music groups, but that global cues emerge in any simultaneous group activity in which individuals have access to others' on-going performances. We discuss the importance of our results for distributed cognition research, learning in group contexts, and for the design of technological support for collaborative learning.",Parallel Session Papers
4247cce2-7c6e-4dbe-acf4-0c676ba22dcd,1/4230,"Suzuki, Hideyuki||Kato, Hiroshi",2020-02-17T01:55:10Z,2020-02-16T20:31:29Z,2020-02-17T01:55:10Z,2020-02-16T20:31:29Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:10Z (GMT). No. of bitstreams: 1
229-237.pdf: 294595 bytes, checksum: 1b6f4ee735db24076f9c364ea221615d (MD5)
  Previous issue date: 1997-12","Suzuki, H. & Kato, H. (1997). Identity Formation/Transformation as the Process of Collaborative Learning Through AlgoArena. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4257,https://doi.dx.org/10.22318/cscl1997.229,en,International Society of the Learning Sciences (ISLS),Identity Formation/Transformation as the Process of Collaborative Learning Through AlgoArena,"This paper demonstrates the process of identity formation in the collaborative learning of programming through AlgoArena, which is educational software for learning programming. AlgoArena is a collaborative educational system through which learners can learn programming by participating together in the formation of a community of practice and their identity in it. This paper investigates how a learner’s identity is formed and transformed in the process of collaborative learning through AlgoArena. Participatory observation and close analysis of conversation reveals contingent and local characteristics of identity formation, i. e., learning.",Parallel Session Papers
47b4c054-25f6-4c5f-b331-f0c1124b9692,1/4230,"Whitelock, Denise||Scanlon, Eileen",2020-02-17T01:55:10Z,2020-02-16T20:31:29Z,2020-02-17T01:55:10Z,2020-02-16T20:31:29Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:10Z (GMT). No. of bitstreams: 1
238-243.pdf: 100956 bytes, checksum: 1e98d92b5b33ae0537b1c85bf632ab29 (MD5)
  Previous issue date: 1997-12","Whitelock, D. & Scanlon, E. (1997). Measuring the Meaning Conveyed by a Glance or a Gesture in a Computer Supported Collaborative Learning Environment. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4258,https://doi.dx.org/10.22318/cscl1997.238,en,International Society of the Learning Sciences (ISLS),Measuring the Meaning Conveyed by a Glance or a Gesture in a Computer Supported Collaborative Learning Environment,"This paper investigates the role of gaze and gesture when subjects were collaboratively solving physics problems with a computer. The results indicate that gesturing has an important role to play when subjects are discussing collisions since they use their hands to denote speed and force of an impact. More surprisingly, however, gesturing was also associated with problem solving success when subjects were supporting one another with very positive feedback and also when disagreements arose between them. Mutual gesturing also impacted upon the planning process of the investigation. However, more mutual gesturing and gazing occurred with female pairs rather than male and mixed gender dyads. Problem solving success also correlated with gaze which again was associated with cognitive planning and the provision of positive and negative feedback among partners. To conclude our main finding is that differences in non-verbal communication strategies effect not only the strategies that progress the collaborative process but more importantly also those that influence the understanding of the problem space. These results suggest the quality of video linkage will play an important role in collaborative solving for distance learners.",Parallel Session Papers
7d59ba69-2d15-45b3-b417-3bec076dcaca,1/4230,"Nilsson, Jörn",2020-02-17T01:55:10Z,2020-02-16T20:31:18Z,2020-02-17T01:55:10Z,2020-02-16T20:31:18Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:10Z (GMT). No. of bitstreams: 1
24-24.pdf: 31639 bytes, checksum: f082fa70d5ce0421b3532b6dec3de1fd (MD5)
  Previous issue date: 1997-12","Nilsson, J. (1997). Supporting collaborative learning in work practice transformation. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4259,https://doi.dx.org/10.22318/cscl1997.24,en,International Society of the Learning Sciences (ISLS),Supporting collaborative learning in work practice transformation,"A computer based tool is developed in close cooperation with three operators with the aim of supporting operators in re-establishing the connection to the physical production environment by improving understanding of the relation between the displayed process representations and the production system, developing a sense of orientation in the factory environment, and develop better knowledge of manual operations. Th e tool allows operators to co-construct an interactive hyper media model of the physical production environment, including controls for manual operation. By describing current status for a number of reactor systems, problem situations based on real or invented cases can also be modeled by the operators for later simulation . Annotations describing e.g. known equipment problems can be linked to production machinery in the model, and a search facility for the annotations is provided . Finally, nodes in the hypermedia model can further be linked to intranet webpages for access to detailed documentation of machinery, or documented procedures for handling known recurring problems.",Posters
feebf8c7-d271-4f21-b40f-2055729c4312,1/4230,"Fishman, Barry J.||Gomez, Louis M.",2020-02-17T01:55:11Z,2020-02-16T20:31:29Z,2020-02-17T01:55:11Z,2020-02-16T20:31:29Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:11Z (GMT). No. of bitstreams: 1
244-251.pdf: 143141 bytes, checksum: b1a6981ff9b76d7a2cefdff11e29e956 (MD5)
  Previous issue date: 1997-12","Fishman, B. J. & Gomez, L. M. (1997). How Activities Foster CMC Tool Use in Classrooms. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4260,https://doi.dx.org/10.22318/cscl1997.244,en,International Society of the Learning Sciences (ISLS),How Activities Foster CMC Tool Use in Classrooms,"This paper explores the relationship between CMC tool use and classroom activity cycles. Results of case studies of students in two high schools using email, Usenet news, and a multimedia groupware notebook are presented. Findings indicate that teacher designs for classroom activity relate strongly to the frequency with which different tools are used.",Parallel Session Papers
2913683b-6dd0-4b84-a6f3-3a9450b86068,1/4230,"Posner, Ilona||Baecker, Ronald||Poplar, Stephen||Becker, Marci",2020-02-17T01:55:11Z,2020-02-16T20:31:18Z,2020-02-17T01:55:11Z,2020-02-16T20:31:18Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:11Z (GMT). No. of bitstreams: 1
25-26.pdf: 36455 bytes, checksum: 53fcd853899928a630122d198647f31a (MD5)
  Previous issue date: 1997-12","Posner, I., Baecker, R., Poplar, S., & Becker, M. (1997). Children Collaborating in Making Movies Using Computer Based Multimedia--Multimedia Summer Camp Revisited. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4261,https://doi.dx.org/10.22318/cscl1997.25,en,International Society of the Learning Sciences (ISLS),Children Collaborating in Making Movies Using Computer Based Multimedia--Multimedia Summer Camp Revisited,"In the summer of 1996, we studied children who were learning how to make movies using multimedia authoring tools. We conducted a within subjects experiment, observing 8 groups of seventh grade students working for one week under the supervision of high school age counselors. The students used two different software packages to make two different movies. This experiment demonstrated that students, given adequate support, can quickly learn to use the technology and can make their first movie in as little as 5 hours. When we focused on the quality of their movies and on the moviemaking process, we discovered great variability in these areas. Learning effect was great, the second movies were significantly better than the first. More time spent in the idea development led to movies of higher quality. Counselors' interaction and constructive criticism had significant effect on the movie quality.",Posters
15915594-6e20-4e5b-9d86-3da6adc778d2,1/4230,"Rieger, Robert||Gay, Geraldine",2020-02-17T01:55:11Z,2020-02-16T20:31:29Z,2020-02-17T01:55:11Z,2020-02-16T20:31:29Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:11Z (GMT). No. of bitstreams: 1
252-260.pdf: 494164 bytes, checksum: b249131b835ff0830065a3d900f770ae (MD5)
  Previous issue date: 1997-12","Rieger, R. & Gay, G. (1997). Using Mobile Computing to Enhance Field Study. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4262,https://doi.dx.org/10.22318/cscl1997.252,en,International Society of the Learning Sciences (ISLS),Using Mobile Computing to Enhance Field Study,"Our research explores the pedagogical, technical, and evaluative issues surrounding the use of a new generation of hand-held, highly portable computers for teaching in the natural sciences. A primary goal is to develop pilot curricula that bring multimedia resources to the outdoor laboratory. Prototypes are being developed for data retrieval and input. It is hypothesized that learners will flourish in situations that provide an opportunity to test skills and theories in the “just-in-time” and “nomadic” field context in which they are used. Can computers enrich the outdoor, field experience by supporting team collaboration for students and teaching staff? This paper sets the background for the mobile computing research project we have initiated, and describes two prototype field applications developed for mobile learning environments.",Parallel Session Papers
76da44a0-d865-4b95-a424-cad7b878c82b,1/4230,"Ward, Douglas R.||Tiessen, Esther L.",2020-02-17T01:55:11Z,2020-02-16T20:31:30Z,2020-02-17T01:55:11Z,2020-02-16T20:31:30Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:11Z (GMT). No. of bitstreams: 1
261-269.pdf: 392341 bytes, checksum: 3bf6a46e391793e32f01fa483b3820ed (MD5)
  Previous issue date: 1997-12","Ward, D. R. & Tiessen, E. L. (1997). Supporting Collaborative Project-Based Learning on the WWW. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4263,https://doi.dx.org/10.22318/cscl1997.261,en,International Society of the Learning Sciences (ISLS),Supporting Collaborative Project-Based Learning on the WWW,"Zebu is an educational groupware technology which facilitates the use of standard WWW software to support collaborative project-based learning. This paper discusses the promise of Zebu in helping teachers and students overcome some technical and practical, educational problems inherent in WWW-based technologies, allowing them to more fully realise the potentials of the WWW as a technology for collaboration in education. Illustrations of the software are included to provide further detail of how the software addresses these problems.",Parallel Session Papers
caebc11d-1052-4e55-882e-ffb4116d6004,1/4230,"Ronteltap, Frans||Eurelings, Anneke",2020-02-17T01:55:12Z,2020-02-16T20:31:18Z,2020-02-17T01:55:12Z,2020-02-16T20:31:18Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:12Z (GMT). No. of bitstreams: 1
27-27.pdf: 31964 bytes, checksum: 133796b105c65058cb66d6f8f8a495e5 (MD5)
  Previous issue date: 1997-12","Ronteltap, F. & Eurelings, A. (1997). POLARIS: The first impressions. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4264,https://doi.dx.org/10.22318/cscl1997.27,en,International Society of the Learning Sciences (ISLS),POLARIS: The first impressions,"In the POLARIS-project at the University of Maastricht a new developed groupware application will be tested in two curricula (Medicine and Law) in the coming curriculum year 1997-1998. At this CSCL-conference in Toronto the application will be demonstrated and the first results of the experiments will be discussed. The first step in the development of the POLARIS-application was a comprehensive analysis by a survey among students and teachers of the learning activities in the two curricula. The results of this study, in combination with a review of experiences with electronic learning environments elsewhere as well as a review of relevant learning theories, were the input for the formulation of the user requirements of POLARIS. The second step was the development of the functional design and the prototype. The project team tested several versions of the prototype with two user groups (teachers and students) and the findings in these tests were used for the development of the experimental version that will be demonstrated.",Posters
63dba70b-2200-4d4c-aff1-116f9fb9d1d2,1/4230,"Guzdial, Mark||Hmelo, Cindy||HÄuuml;bscher, Roland||Nagel, Kris||Newstetter, Wendy||Puntambekar, Sadhana||Shabo, Amnon||Turns, Jennifer||Kolodner, Janet L.",2020-02-17T01:55:12Z,2020-02-16T20:31:30Z,2020-02-17T01:55:12Z,2020-02-16T20:31:30Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:12Z (GMT). No. of bitstreams: 1
270-280.pdf: 674162 bytes, checksum: 6df6982257bc8c5ab76564585466ffca (MD5)
  Previous issue date: 1997-12","Guzdial, M., Hmelo, C., HÄuuml;bscher, R., Nagel, K., Newstetter, W., Puntambekar, S., Shabo, A., Turns, J., & Kolodner, J. L. (1997). Integrating and Guiding Collaboration: Lessons Learned in Computer-Supported Collaborative Learning Research at Georgia Tech. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4265,https://doi.dx.org/10.22318/cscl1997.270,en,International Society of the Learning Sciences (ISLS),Integrating and Guiding Collaboration: Lessons Learned in Computer-Supported Collaborative Learning Research at Georgia Tech,"Research on computer-supported collaborative learning at the EduTech Institute at Georgia Tech is relatively new at less than five years old. In that short span, however, the team of researchers has developed eight different prototype software systems and evaluated them in a variety of settings with middle school, undergraduate, and graduate students. In this paper, we reflect on some of the overall lessons learned through this work. We have developed an approach to instruction that involves students' learning through solving real-world problems. We help students manage the complexity of these problems in several ways. First, we use the methodology from problem-based learning (PBL) to help students structure their problem-solving. Second, we provide students with case libraries to help them learn from the experience of others. Third, we provide support for student reflection. Part of these ideas developed out of the close fit that we saw between the PBL educational methodology and the cognitive model derived from case-based reasoning [1]. Later work has focused on merging what we know about the design process with the PBL classroom methodology.",Parallel Session Papers
5f639fd1-a85c-45b0-9fcc-e1bc5758405b,1/4230,"Rudmin, Floyd||Svartdal, Frode",2020-02-17T01:55:12Z,2020-02-16T20:31:18Z,2020-02-17T01:55:12Z,2020-02-16T20:31:18Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:12Z (GMT). No. of bitstreams: 1
28-28.pdf: 40182 bytes, checksum: 016d6f8b5877a37a82d2a2deec361763 (MD5)
  Previous issue date: 1997-12","Rudmin, F. & Svartdal, F. (1997). Collaborative Net-Knowledge and The Motivations of Web Masters. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4266,https://doi.dx.org/10.22318/cscl1997.28,en,International Society of the Learning Sciences (ISLS),Collaborative Net-Knowledge and The Motivations of Web Masters,"The World Wide Web is a collaborative knowledge network in that individuals organize presentations of information, including finding and linking to related presentations, in order to share that information with like-minded, but unknown, internet users. Mutually interlinked website rings are not unusual. The collaborative quality of the internet is further enhanced by easy email communication by users to webmasters. Websites are modified, matured, and made increasingly useful as a result of collaboration between websites and with users. Website creation and use will increasingly be recognized as legitimate domains of student academic activity. This study randomly samples websites in order to survey: a) webmaster demographics of age, gender, education, and geography; b) proportions of paid and unpaid webmasters; c) the motivations of the latter; d) collaborative learning from other websites, other webmasters, and users; e) time investments in researching, constructing, and maintaining websites; f) stages of development and maturation of websites and of webmasters; and g) webmasters' attributions of their audience.",Posters
0c591ef8-cb64-4cc0-87c2-dd3ea32e035f,1/4230,"Kolodner, Janet L.||Schwarz, Baruch||Barkai, Reuma DeGroot||Levy-Neumand, Edith||Tcherni, Anna||Turbovsk, Anat",2020-02-17T01:55:12Z,2020-02-16T20:31:31Z,2020-02-17T01:55:12Z,2020-02-16T20:31:31Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:12Z (GMT). No. of bitstreams: 1
281-287.pdf: 98805 bytes, checksum: 7216b18db87a8e6e4d52de8c5dad34e0 (MD5)
  Previous issue date: 1997-12","Kolodner, J. L., Schwarz, B., Barkai, R. D., Levy-Neumand, E., Tcherni, A., & Turbovsk, A. (1997). Roles of a Case Library as a Collaborative Tool for Fostering Argumentation. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4267,https://doi.dx.org/10.22318/cscl1997.281,en,International Society of the Learning Sciences (ISLS),Roles of a Case Library as a Collaborative Tool for Fostering Argumentation,"We tried to create an environment conducive to learning argumentation skills by combining collaborative use of case libraries with teacher facilitation of an appropriate kind. We present here the way we designed the environment, including the case library we created and the role of the teacher. The role of the case library in facilitating both collaboration and construction and evaluation of arguments is analyzed through examples. While preliminary, our analysis suggests (i) several principles for designing a case library as an invitation to interpretation and (ii) that integration of such a tool into the classroom provides a viable way of supporting creation of better arguments, learning of argumentation norms, and conflict resolution and negotiations among students.",Parallel Session Papers
ca2fd158-99ac-485b-ad04-49127bd14faf,1/4230,"Suthers, Daniel D.||Toth, Eva Erdosne||Weiner, Arlene",2020-02-17T01:55:12Z,2020-02-16T20:31:31Z,2020-02-17T01:55:12Z,2020-02-16T20:31:31Z,1997-12,"Made available in DSpace on 2020-02-17T01:55:12Z (GMT). No. of bitstreams: 1
288-295.pdf: 159112 bytes, checksum: 1c6ab0f3e5ff3733e80f40cfa933b921 (MD5)
  Previous issue date: 1997-12","Suthers, D. D., Toth, E. E., & Weiner, A. (1997). An Integrated Approach to Implementing Collaborative Inquiry in the Classroom. In Hall, R., Miyake, N., & Enyedy, N. (Eds.), CSCL '97: The Second International Conference on Computer Support for Collaborative Learning. Toronto, Ontario: International Society of the Learning Sciences.",https://repository.isls.org//handle/1/4268,https://doi.dx.org/10.22318/cscl1997.288,en,International Society of the Learning Sciences (ISLS),An Integrated Approach to Implementing Collaborative Inquiry in the Classroom,"To be successful, CSCL technology must be adopted by teachers and incorporated into the activities of the classroom. This paper describes a comprehensive approach to supporting teachers learning to implement computer-supported collaborative inquiry in their classrooms. The approach comprises (1) a networked software system, ""Belvedere,"" that provides students with shared workspaces for coordinating and recording their collaboration in scientific inquiry; (2) activity plans worked out collaboratively with teachers; (3) ""challenge problems"" and Web-based materials designed to match and enrich the curriculum, and (4) selfand peer-assessment instruments given to students to guide the process of scientific inquiry. A fundamental aim of this work is to restructure the classroom and shift the initiative for learning activity to the students.",Parallel Session Papers
