id,collection,dc.contributor.author,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.abstract[en_US],dc.description.provenance[en],dc.identifier.citation[en_US],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[en_US],dc.publisher[en_US],dc.title[en_US],dc.type[en_US]
"768af9cf-20d1-4c6b-9801-c18bb8eaabc4","1/98",,"Sandoval, William A.||Kawasaki, Jarod||Cournoyer, Nathan||Rodriguez, Lilia","2017-05-27T14:30:44Z","2017-03-21T12:05:42Z","2017-05-27T14:30:44Z","2017-03-21T12:05:42Z",,"2016-07","Abstract: The Next Generation Science Standards (NGSS) are the latest reform of science education in the United States. The new standards are a radical departure from previous standards in their focus on science practices. Not only have general notions of inquiry been replaced by specific science practices students should learn, but the standards articulate a vision of instruction that places student engagement in science practices as the means though which science concepts should be learned. Teacher educators recognize this shift places profound demands on teachers and teacher learning. We report evidence from the start of an NGSS professional development project on how teachers’ understanding of the science practices emerges from their efforts to re-design instruction to align with them. Our analysis suggests teachers’ initial understanding is quite far from the vision of NGSS. We characterize this understanding and consider its implications for teacher professional development.","Made available in DSpace on 2017-05-27T14:30:44Z (GMT). No. of bitstreams: 1
95.pdf: 5632 bytes, checksum: 86dd2161b81ec0abf0bac31121bf2a20 (MD5)
  Previous issue date: 2016-07","Sandoval, W. A., Kawasaki, J., Cournoyer, N., & Rodriguez, L. (2016). Secondary Teachers’ Emergent Understanding of Teaching Science Practices In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 2. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/187","https://dx.doi.org/10.22318/icls2016.95","en","Singapore: International Society of the Learning Sciences","Secondary Teachers’ Emergent Understanding of Teaching Science Practices","Book chapter"
"9fa57d66-3df4-4ad9-9b6c-778a734f6a9c","1/98",,"Tan, Esther||So, Hyo-Jeong","2017-05-27T14:30:44Z","2017-03-21T12:05:42Z","2017-05-27T14:30:44Z","2017-03-21T12:05:42Z",,"2016-07","This study examined how students leveraged different types of knowledge resources on an outdoor learning trail. We positioned the learning trail as an integral part of the curriculum with a pre- and post-trail phase to scaffold and to support students’ meaning-making process. The study was conducted with two classes of secondary two students. We coded two groups’ discourse to examine the use of knowledge resource types in the meaning-making process in an outdoor learning setting: contextual resource, new conceptual resource, prior knowledge resource, as well as the relationship among these knowledge resource types. Next, we also examined environmental interaction and integration in the students’ use of these knowledge resource types. Analysis showed that contextual resources are chiefly instrumental in fostering students’ capacity to harness new conceptual resource and to activate prior knowledge resource in interacting with and integrating the outdoor learning environment in the meaning-making process.","Made available in DSpace on 2017-05-27T14:30:44Z (GMT). No. of bitstreams: 1
96.pdf: 5632 bytes, checksum: 7785175d0a13bd54e9ec794ad49f97cf (MD5)
  Previous issue date: 2016-07","Tan, E. & So, H. (2016). Students’ Use of Knowledge Resources in Environmental Interaction on an Outdoor Learning Trail In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 2. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/188","https://dx.doi.org/10.22318/icls2016.96","en","Singapore: International Society of the Learning Sciences","Students’ Use of Knowledge Resources in Environmental Interaction on an Outdoor Learning Trail","Book chapter"
"c13d3889-ff8c-4861-9986-f605b8a3e1c2","1/98",,"Mazziotti, Claudia||Hansen, Alice||Grawemeyer, Beate","2017-05-27T14:30:45Z","2017-03-21T12:05:42Z","2017-05-27T14:30:45Z","2017-03-21T12:05:42Z",,"2016-07","We show that not only the number of fractions representations but also the way how students interact with (multiple) representations is important for their conceptual understanding of fractions. We found that a combination of students’ constructive and active interaction (e.g., manipulating and constructing representations) with multiple fractions representations as compared to students’ active interaction (e.g., looking at representations) with multiple representations leads to higher conceptual knowledge measured by students’ ability to flexibly represent a fraction. Furthermore, students’ representational flexibility was correlated with their general learning performance when students’ interacted constructively and actively with representations but not when they interacted only actively with representations. In line with the ICAP-framework we conclude that active interactions trigger more intensively attending processes whereas constructive interactions trigger more intensively creating processes and are thus superior to the first kind of students’ cognitive engagement with multiple representations.","Made available in DSpace on 2017-05-27T14:30:45Z (GMT). No. of bitstreams: 1
97.pdf: 5632 bytes, checksum: 0636b5af9b1a3f84a36efef33998692a (MD5)
  Previous issue date: 2016-07","Mazziotti, C., Hansen, A., & Grawemeyer, B. (2016). It Ain't What You Do, It's The Way That You Do It: Investigating the Effect of Students' Active and Constructive Interactions With Fractions Representations In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 2. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/189","https://dx.doi.org/10.22318/icls2016.97","en","Singapore: International Society of the Learning Sciences","It Ain't What You Do, It's The Way That You Do It: Investigating the Effect of Students' Active and Constructive Interactions With Fractions Representations","Book chapter"
"0a090f7b-24c7-4760-86e4-59b5311f69bc","1/98",,"Law, Nancy||Liang, Leming||Lee, Yeung","2017-05-27T14:30:46Z","2017-03-21T12:05:42Z","2017-05-27T14:30:46Z","2017-03-21T12:05:42Z",,"2016-07","The fragility and (un)sustainability of pedagogical innovations is a major theme in the education literature. This study was guided by the theoretical framework that sustainable change requires sustained and aligned learning at multiple levels of the education system, and that greater scale in the innovation affords peer learning at multiple levels. It investigates the sustainability of three e-learning pilot projects in Hong Kong by studying the changes, if any, in (1) the e-learning pedagogical practices (the innovation) that was developed, and (2) the “architecture for learning” that was put into place at multiple levels in order to steer and implement the project, within the first school year after the formal 3-year funding ended. The findings indicate that the nature of the innovation as envisioned and the architecture for learning that was put into place in each project were critical in determining the subsequent sustainability of the projects.","Made available in DSpace on 2017-05-27T14:30:46Z (GMT). No. of bitstreams: 1
98.pdf: 5632 bytes, checksum: 92aaea36b32afd46b3626ef4a0f124aa (MD5)
  Previous issue date: 2016-07","Law, N., Liang, L., & Lee, Y. (2016). What Happens to the Innovation When Project Funding Ends? Learning Architecture Matters! In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 2. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/190","https://dx.doi.org/10.22318/icls2016.98","en","Singapore: International Society of the Learning Sciences","What Happens to the Innovation When Project Funding Ends? Learning Architecture Matters!","Book chapter"
"8208fd16-2e2f-47ef-ad63-b4420d8da781","1/98",,"Halls, Jonathan||Ainsworth, Shaaron||Oliver, Mary","2017-06-19T09:42:28Z","2017-06-19T11:35:19Z","2017-06-19T09:42:28Z","2017-06-19T11:35:19Z",,"2016-07","Abstract: Young children often provide teleological explanations for Entities and Phenomena in the natural world; stating, for example, that snow is for making snowmen or nighttime is for going to sleep. However, research supporting this stance has employed questions that could be considered to be teleologically-leading, suggesting a partially inaccurate view of children's tendency to provide teleological explanations. This paper compares a teleologically-leading treatment (what is X for?) with an open-treatment (why is there X?), finding that the leading-treatment resulted in significantly more teleological explanations that the open-treatment. This suggests children's proposed bias to provide teleological rationales about the natural world may be being overestimated.","Made available in DSpace on 2017-06-19T09:42:28Z (GMT). No. of bitstreams: 1
100.pdf: 407346 bytes, checksum: ca41f767ec9bb686f44f3de27d7a50ed (MD5)
  Previous issue date: 2016-07","Halls, J., Ainsworth, S., & Oliver, M. (2016). The Influence of Question Wording on Children’s Tendencies to Provide Teleological Explanations for Natural Phenomena In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 2. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/307","https://doi.dx.org/10.22318/icls2016.100","en","Singapore: International Society of the Learning Sciences","The Influence of Question Wording on Children’s Tendencies to Provide Teleological Explanations for Natural Phenomena","Book chapter"
"5cc4b34b-0656-4250-8c0a-dd85deebe774","1/98",,"Norooz, Leyla||Clegg, Tamara L.||Kang, Seokbin||Plane, Angelisa C.||Oguamanam, Vanessa||Froehlich, Jon E.","2017-06-19T09:42:29Z","2017-06-19T11:35:21Z","2017-06-19T09:42:29Z","2017-06-19T11:35:21Z",,"2016-07","Wearable technology and large-screen display systems show potential for helping learners engage in STEM in ways relevant to their daily lives, but it is important to understand how learning activities coupled with these tools can promote rich learning experiences. To advance these goals, our work utilizes a new genre of embodied technology tools for STEM learning—live physiological sensing and visualization (LPSV) tools, called BodyVis and SharedPhys—that display learners’ physiological functions in real-time on a wearable, e-textile shirt and a large-screen display, respectively. We iteratively developed a set of learning activities to evaluate how these tools can support STEM engagement. Our findings show potential for LPSV tools to enable new forms of life-relevant and collaborative scientific learning experiences.","Made available in DSpace on 2017-06-19T09:42:29Z (GMT). No. of bitstreams: 1
101.pdf: 444070 bytes, checksum: 70ea8e3865a177023bd7fa7dc163dfd2 (MD5)
  Previous issue date: 2016-07","Norooz, L., Clegg, T. L., Kang, S., Plane, A. C., Oguamanam, V., & Froehlich, J. E. (2016). “That’s your heart!”: Live Physiological Sensing & Visualization Tools for Life-Relevant & Collaborative STEM Learning In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 2. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/308","https://doi.dx.org/10.22318/icls2016.101","en","Singapore: International Society of the Learning Sciences","“That’s your heart!”: Live Physiological Sensing & Visualization Tools for Life-Relevant & Collaborative STEM Learning","Book chapter"
"cbae3dbc-2e24-4d5a-8f8f-fb5ec58321c6","1/98",,"Vedder-Weiss, Dana||Segal, Aliza||Lefstein, Adam","2017-06-19T09:42:30Z","2017-06-19T11:35:22Z","2017-06-19T09:42:30Z","2017-06-19T11:35:22Z",,"2016-07","Scholars and educators are increasingly enthusiastic about the potential benefits of video-based teacher learning. However, collaborative analysis of video is a complex social endeavor entailing numerous obstacles to learning, central among them face threats. In this study, we use linguistic ethnographic methods to investigate the implications for teacher face of using video in professional development, and the implications of teacher facework for their learning. We analyze 15 case studies of video-based discussions in school-based teacher teams, identifying and classifying face-threatening acts and the facework involved in responding to them. We then identify and analyze exemplary cases involving key facework strategies (face threat avoidance, face defending, and face correction), focusing on the ways these strategies opened up or closed down opportunities for learning. This study will contribute to our understanding of the interaction of social and cognitive dimensions of professional learning in general, and of teacher facework in video-based professional development.","Made available in DSpace on 2017-06-19T09:42:30Z (GMT). No. of bitstreams: 1
102.pdf: 399385 bytes, checksum: 790e6a372259c72be8a2634b5838de3a (MD5)
  Previous issue date: 2016-07","Vedder-Weiss, D., Segal, A., & Lefstein, A. (2016). Managing Threats to Teacher Face in Discussions of Video-Recorded Lessons In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 2. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/309","https://doi.dx.org/10.22318/icls2016.102","en","Singapore: International Society of the Learning Sciences","Managing Threats to Teacher Face in Discussions of Video-Recorded Lessons","Book chapter"
"c92245fd-e4ff-4502-9d6e-8d3c08688acf","1/98",,"Hong, Huang-Yao||Chen, Bodong||Tsai, Chin-Chung||Lin, Chiu Pin||Wu, Ying-Tien","2017-06-19T09:42:30Z","2017-06-19T11:35:23Z","2017-06-19T09:42:30Z","2017-06-19T11:35:23Z",,"2016-07","Understanding students' epistemic views is critical for us educators to understand how they work with ideas and knowledge. The present study explored how college students’ online collaborative inquiry activities may inform their epistemic views. A mixed-method analysis revealed that students’ online knowledge-building and inquiry activities were associated with the change of their epistemic views. When engaging in more productive group inquiry activities, a more sophisticated epistemic view conducive to continual idea improvement for knowledge advancement was more likely to develop among students.","Made available in DSpace on 2017-06-19T09:42:30Z (GMT). No. of bitstreams: 1
103.pdf: 402437 bytes, checksum: 737a83522c483f71546bd8cea32ed6ec (MD5)
  Previous issue date: 2016-07","Hong, H., Chen, B., Tsai, C., Lin, C. P., & Wu, Y. (2016). Fostering More Informed Epistemic Views Among Students Through Knowledge Building In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 2. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/310","https://doi.dx.org/10.22318/icls2016.103","en","Singapore: International Society of the Learning Sciences","Fostering More Informed Epistemic Views Among Students Through Knowledge Building","Book chapter"
"38bc66ad-3189-4f40-b02f-b188dcdf38cb","1/98",,"Crouse, Kevin||Joyce, Jeanette||Cavera, Veronica L.","2017-06-19T09:42:31Z","2017-06-19T11:35:24Z","2017-06-19T09:42:31Z","2017-06-19T11:35:24Z",,"2016-07","Researchers have increasingly looked at characteristics of learning organizations, which engage in constant transformation to facilitate organizational learning in order to remain successful. While much of this research has looked at organizational practices and the embedded social networks within and across private firms, little research has reflexively considered academia. Yet, professional interactions within academic disciplines that cross narrow research specializations are critical for the continued advancement of public science. In this study, we employ a sequential mixed-methods study design to establish a base of empirical research that is introspective of the collaborative research environment of academia. We first employed purposeful semi-structured interviews to understand the value academic leaders place in cross-specialization interactions and then collected questionnaires from which we conducted statistical and social network analyses to describe the characteristics of and variation within disciplinary interaction networks and the relationships between network attributes and perceptions of a positive, collaborative learning environment.","Made available in DSpace on 2017-06-19T09:42:31Z (GMT). No. of bitstreams: 1
104.pdf: 399388 bytes, checksum: 280c3e70458589f451fe8988adacdd08 (MD5)
  Previous issue date: 2016-07","Crouse, K., Joyce, J., & Cavera, V. L. (2016). Crossing Boundaries: Reflexive Analysis of Collaborative Learning in Research Institutions In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 2. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/311","https://doi.dx.org/10.22318/icls2016.104","en","Singapore: International Society of the Learning Sciences","Crossing Boundaries: Reflexive Analysis of Collaborative Learning in Research Institutions","Book chapter"
"2b684a01-ae7f-4ab7-b942-c2d50a214e8e","1/98",,"Cai, Qijie||Wu, Han||Chen, Bodong","2017-06-19T09:42:32Z","2017-06-19T11:35:25Z","2017-06-19T09:42:32Z","2017-06-19T11:35:25Z",,"2016-07","In light of the regulatory focus (RF) theory, an intervention was designed to promote student learning through differentiated feedback and then implemented in an undergraduate statistics course. Sixty-seven students were randomly assigned to receive the feedback that either fit or did not fit their RF. Results revealed a significant interaction between an individual’s RF and the type of feedback received after controlling for the student’s prior achievement. In particular, the students demonstrated better performance when receiving the fit feedback than the non-fit feedback. Further analysis of different performing groups showed that this identified interaction was significant only for the middle performing students, but not for the lower or higher performing groups. The findings suggested that the student’s RF may moderate the impact of feedback on students’ statistics performance, and this moderation pans out differently depending on the student’s previous achievement.","Made available in DSpace on 2017-06-19T09:42:32Z (GMT). No. of bitstreams: 1
105.pdf: 421771 bytes, checksum: ae8a56878aa012b03131b2305523b39c (MD5)
  Previous issue date: 2016-07","Cai, Q., Wu, H., & Chen, B. (2016). Using Differentiated Feedback Messages to Promote Student Learning in an Introductory Statistics Course In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 2. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/312","https://doi.dx.org/10.22318/icls2016.105","en","Singapore: International Society of the Learning Sciences","Using Differentiated Feedback Messages to Promote Student Learning in an Introductory Statistics Course","Book chapter"
"8bccff2f-67ff-456f-9199-9caecc0b805a","1/98",,"McBride, Elizabeth A.||Vitale, Jonathan M.||Applebaum, Lauren||C.Linn, Marcia","2017-06-19T09:42:32Z","2017-06-19T11:35:27Z","2017-06-19T09:42:32Z","2017-06-19T11:35:27Z",,"2016-07","During a Solar Ovens project in which middle school students design, build, and test solar ovens, students should also engage with science content to strengthen their designs. We integrate these two areas by using an interactive computer model to show how design decisions impact energy transformation inside a solar oven. This study investigates how students use a computer model to connect design decisions and science concepts at different points during a design project. Students engaged in either planning or reflecting by using the model before building or after, respectively. Students in the planning condition used the model in an exploratory manner, while students in the reflecting condition used the model to confirm the results of their physical solar ovens. Results suggest that using the model is helpful during both phases, but using the model during the planning phase helped students to better integrate their ideas about energy.","Made available in DSpace on 2017-06-19T09:42:32Z (GMT). No. of bitstreams: 1
106.pdf: 442604 bytes, checksum: 520d3f540f1139c2f43bebf5ba8da337 (MD5)
  Previous issue date: 2016-07","McBride, E. A., Vitale, J. M., Applebaum, L., & C.Linn, M. (2016). Use of Interactive Computer Models to Promote Integration of Science Concepts Through the Engineering Design Process In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 2. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/313","https://doi.dx.org/10.22318/icls2016.106","en","Singapore: International Society of the Learning Sciences","Use of Interactive Computer Models to Promote Integration of Science Concepts Through the Engineering Design Process","Book chapter"
"6723585b-7571-45cc-85c0-cd4c2c1cfab1","1/98",,"Ke, Li||Schwarz, Christina V.","2017-06-19T09:42:33Z","2017-06-19T11:35:28Z","2017-06-19T09:42:33Z","2017-06-19T11:35:28Z",,"2016-07","Scientific modeling is one of the core scientific practices that are critical to learner’s knowledge-building. Despite the increasing emphasis on scientific modeling in the community of science education, more information/research is needed to better inform teachers as to how they can support epistemically-rich, non-procedural engagement in modeling. In this study, we use Epistemologies in Practice as our theoretical framework to examine students’ engagement in modeling practice. We used a comparison approach to analyze 26 classroom video recordings in order to understand how two teachers framed modeling practices in the same modeling-based unit. In doing so, we analyzed what support teachers provided students as they engaged in modeling and how that might have led to students’ engagement in several epistemic aspects of modeling practices. Our findings suggest that how teachers framed the purpose and goals of modeling appeared to have a great influence on how students engaged in the modeling practice.","Made available in DSpace on 2017-06-19T09:42:33Z (GMT). No. of bitstreams: 1
107.pdf: 383462 bytes, checksum: 66afe45bb8094fab32809de6de30f605 (MD5)
  Previous issue date: 2016-07","Ke, L. & Schwarz, C. V. (2016). Examining the Influences of Teacher's Framing of Modeling Practices on Elementary Students' Engagement in Scientific Modeling In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 2. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/314","https://doi.dx.org/10.22318/icls2016.107","en","Singapore: International Society of the Learning Sciences","Examining the Influences of Teacher's Framing of Modeling Practices on Elementary Students' Engagement in Scientific Modeling","Book chapter"
"fcaeeb2b-7c81-4eec-b1bd-eb190d112cf2","1/98",,"Hod, Yotam||Sagy, Ornit||,","2017-06-19T09:42:33Z","2017-06-19T11:35:29Z","2017-06-19T09:42:33Z","2017-06-19T11:35:29Z",,"2016-07","The sociocultural perspective is one of the key ideas of the Learning Sciences. For the field to sustain and expand its collective knowledge and practices, it is vital to enculturate sociocultural thinking to new generations of scholars and practitioners. In this short paper, we advance this goal by investigating the way students who study the Learning Sciences come to view learning from a sociocultural perspective. Here, we focus upon one case study within the context of an affiliate of the Network of Academic Programs in the Learning Sciences. Our findings indicate three ideas that signify sociocultural thinking: (1) Collaboration-as-learning; (2) Culture as relevant to learning; and (3) Learning as a process.","Made available in DSpace on 2017-06-19T09:42:33Z (GMT). No. of bitstreams: 1
108.pdf: 388947 bytes, checksum: 2880da7ae0283e374a2a116a72009dbe (MD5)
  Previous issue date: 2016-07","Hod, Y., Sagy, O., &  (2016). Learning the Learning Sciences: An Investigation of Newcomers’ Sociocultural Ideas In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 2. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/315","https://doi.dx.org/10.22318/icls2016.108","en","Singapore: International Society of the Learning Sciences","Learning the Learning Sciences: An Investigation of Newcomers’ Sociocultural Ideas","Book chapter"
"3204d30e-18e3-4a2f-abe8-33387a7237b2","1/98",,"Sommerhoff, Daniel||Ufer, Stefan||Kollar, Ingo","2017-06-19T09:42:34Z","2017-06-19T11:35:30Z","2017-06-19T09:42:34Z","2017-06-19T11:35:30Z",,"2016-07","During the last decades, research has provided evidence that handling mathematical argumentation and proof (MA&P) represents a complex cognitive skill, which requires various constituent skills. However, research on MA&P skills as well as their facilitation largely disregards this fact and effective means to foster the constituents and overall MA&P skills remain mainly unclear. Transferring research on the facilitation of complex cognitive skills from instructional design, two approaches may be effective: Fostering the constituents one by one respectively fostering them simultaneously. We therefore present an intervention study that takes a holistic approach on MA&P skills and their constituents, comparing a sequential (one-by-one) and an integrated (simultaneous) instructional approach to foster each constituent skill as well as students’ overall MA&P skills. The results show that learners in the integrated condition and the sequential condition have very similar learning gains that differ only in their mathematical strategic knowledge, which is superior in the integrated condition.","Made available in DSpace on 2017-06-19T09:42:34Z (GMT). No. of bitstreams: 1
109.pdf: 420827 bytes, checksum: aef602971b638a1cd7a3222e66b700d9 (MD5)
  Previous issue date: 2016-07","Sommerhoff, D., Ufer, S., & Kollar, I. (2016). Mathematical Argumentation and Proof Supporting a Complex Cognitive Skill In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 2. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/316","https://doi.dx.org/10.22318/icls2016.109","en","Singapore: International Society of the Learning Sciences","Mathematical Argumentation and Proof Supporting a Complex Cognitive Skill","Book chapter"
"c3d1faa3-098d-429f-afa1-7df60c94e295","1/98",,"Betz, Anica||Flake, Sabrina||Mierwald, Marcel||Vanderbeke, Marie","2017-06-19T09:42:34Z","2017-06-19T11:35:31Z","2017-06-19T09:42:34Z","2017-06-19T11:35:31Z",,"2016-07","Authenticity as a concept is used in a multitude of settings and is linked to various − to some extent divergent − pedagogical ideas. This contribution proposes an interdisciplinary, literature-based conceptualisation of the term leading to the modelling of authenticity in teaching and learning contexts. The model can serve as a basis for designing further empirical surveys and educational interventions.","Made available in DSpace on 2017-06-19T09:42:34Z (GMT). No. of bitstreams: 1
110.pdf: 423887 bytes, checksum: c9a113f895dcb450c820867050884e11 (MD5)
  Previous issue date: 2016-07","Betz, A., Flake, S., Mierwald, M., & Vanderbeke, M. (2016). Modelling Authenticity in Teaching and Learning Contexts: A Contribution to Theory Development and Empirical Investigation of the Construct In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 2. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/317","https://doi.dx.org/10.22318/icls2016.110","en","Singapore: International Society of the Learning Sciences","Modelling Authenticity in Teaching and Learning Contexts: A Contribution to Theory Development and Empirical Investigation of the Construct","Book chapter"
"cb250d06-0b92-47e7-a711-34cb2ea88f75","1/98",,"Yang, Yuqin||van Aalst, Jan||Chan, Carol K. K.","2017-06-19T09:42:35Z","2017-06-19T11:35:32Z","2017-06-19T09:42:35Z","2017-06-19T11:35:32Z",,"2016-07","This study investigated whether students with low achievement were capable to collectively advance their online discourse in a knowledge-building environment. 37 students with low achievement from a 9th-grade Visual Arts course participated in the study. We analyzed students’ online discourse. Findings indicated that students were able to collectively advance the community’s discourse as they built on each others’ ideas, generated theories, questions and metacognitive statements in a supportive knowledge-building environment augmented by reflective assessment. The study’s findings have important implications for the design of technology-rich environments, and shed light on how teachers can use them to help learners to engage in productive collaborative inquiry.","Made available in DSpace on 2017-06-19T09:42:35Z (GMT). No. of bitstreams: 1
111.pdf: 437138 bytes, checksum: 70861808fbb0da29ebd11efb1a89c981 (MD5)
  Previous issue date: 2016-07","Yang, Y., van Aalst, J., & Chan, C. K. (2016). Fostering Collaborative Learning Through Knowledge Building Among Students With Low Academic Achievement In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 2. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/318","https://doi.dx.org/10.22318/icls2016.111","en","Singapore: International Society of the Learning Sciences","Fostering Collaborative Learning Through Knowledge Building Among Students With Low Academic Achievement","Book chapter"
"31c1339f-390f-4a8e-82a3-ba2b6c956537","1/98",,"van Riesen, Siswa A. N.||Gijlers, Hannie||Anjewierden, Anjo||de Jong, Ton","2017-06-19T09:42:35Z","2017-06-19T11:35:33Z","2017-06-19T09:42:35Z","2017-06-19T11:35:33Z",,"2016-07","In inquiry learning learners design and conduct experiments. Learners experience difficulties with the involved processes and need guidance to design useful experiments. To guide students in this we created a configurable experiment design tool that is usable in multiple domains. The tool was tested with two configurations; one with a CVS structure in which learners had to design at least three experimental trials before conducting their experiment, and one in which this was not required. In the current study secondary students designed and conducted experiments in an online lab about buoyancy and Archimedes’ principle. Three conditions were compared in terms of students’ conceptual knowledge gain. Students worked with one configuration of the tool, or with no tool. Results showed significant differences between conditions for lower prior knowledge students’ learning gain about buoyancy.","Made available in DSpace on 2017-06-19T09:42:35Z (GMT). No. of bitstreams: 1
112.pdf: 465677 bytes, checksum: b1df3cabe09cf0c0c22a2608df71c87f (MD5)
  Previous issue date: 2016-07","van Riesen, S. A., Gijlers, H., Anjewierden, A., & de Jong, T. (2016). Supporting Planning and Conducting Experiments In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 2. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/319","https://doi.dx.org/10.22318/icls2016.112","en","Singapore: International Society of the Learning Sciences","Supporting Planning and Conducting Experiments","Book chapter"
"3d514464-08fd-43ca-8ad6-63973d0730fd","1/98",,"Kabayadondo, Zaza","2017-06-19T09:42:36Z","2017-06-19T11:35:35Z","2017-06-19T09:42:36Z","2017-06-19T11:35:35Z",,"2016-07","This paper describes ruptures in design practice and designed products that manifest as an experience of design that I call disinheritance. Disinheritance is the relationship a learner has to a designed tool or environment that makes the learner perceive it as not designed for them, not belonging to them. Disinheritance offers new ways of combining design-based interventions with ethnography about design in a “marginalized” part of the world, and is necessarily also concerned with economics, politics and how they shape design on a global scale. Building on Vygotsky’s cultural heritage and Marx’s alienation, the theory of disinheritance sets a new programmatic agenda for learning sciences research.","Made available in DSpace on 2017-06-19T09:42:36Z (GMT). No. of bitstreams: 1
113.pdf: 391620 bytes, checksum: 129207a957cd63e7ecafe419729e9ef8 (MD5)
  Previous issue date: 2016-07","Kabayadondo, Z. (2016). Designing Technology for Learning: How to Get from Disenfranchisement to Disinheritance and Why We Need to Go There In Looi, C. K., Polman, J. L., Cress, U., and Reimann, P. (Eds.). Transforming Learning, Empowering Learners: The International Conference of the Learning Sciences (ICLS) 2016, Volume 2. Singapore: International Society of the Learning Sciences.","https://repository.isls.org/handle/1/320","https://doi.dx.org/10.22318/icls2016.113","en","Singapore: International Society of the Learning Sciences","Designing Technology for Learning: How to Get from Disenfranchisement to Disinheritance and Why We Need to Go There","Book chapter"
