id,collection,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued[],dc.description.provenance[en],dc.identifier.citation[en_US],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[en_US],dc.publisher[en_US],dc.title[en_US],dc.abstract[en_US],dc.type[en_US]
48008368-c105-44c2-8d92-8b466f4de12f,1/4153,"Mazur, Joan||Bliss, Traci",2020-02-16T04:42:08Z,2020-02-15T23:07:55Z,2020-02-16T04:42:08Z,2020-02-15T23:07:55Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:08Z (GMT). No. of bitstreams: 1
226-233.pdf: 3049486 bytes, checksum: de333a28c40bb40fdd39d60453a6c6b1 (MD5)
  Previous issue date: 1995-10","Mazur, J. & Bliss, T. (1995). CASENET: Creating Conditions for Conversation and Community for Teachers in the Midst of Reform. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 226-233). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4182,https://doi.dx.org/10.22318/cscl1995.226,en,"Lawrence Erlbaum Associates, Inc.",CASENET: Creating Conditions for Conversation and Community for Teachers in the Midst of Reform,"This paper reports on the use of CASENET (Creating Associations of Experienced and Novice Educators through Iechnology), a multi-year project that uses multimedia compact disc cases and high-bandwidth telecommunications to create a professional development network for teachers in the midst of systemic reform in the state of Kentucky. Initial findings indicate that the CASENET tools and resources establish conditions for mutually beneficial professional conversations that encourage participation in a professional community. Such participation has been shown to support teachers as they attempt to change practice and implement reform. Six veteran social studies teachers and six student teachers engaged in discussions of teaching strategies and garnered mutual support for the risk-taking inherent in change. The multimedia cases provided a common context for discussion and the videoconference allowed for personalized, non-threatening contacts among teachers at vastly different stages in their careers, but faced with similar challenges. A description of the CASENET tools and resources is included.",Papers
19f3b090-e8d2-4fef-ae02-ba12ce47e260,1/4153,"Mcconnell, David",2020-02-16T04:42:09Z,2020-02-15T23:07:56Z,2020-02-16T04:42:09Z,2020-02-15T23:07:56Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:09Z (GMT). No. of bitstreams: 1
234-237.pdf: 367559 bytes, checksum: 53e5c880422d116966deb50fdfb3ff2f (MD5)
  Previous issue date: 1995-10","Mcconnell, D. (1995). A Methodology for Designing Post Graduate Professional Development Distant Learning CSCL Programmes. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 234-237). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4183,https://doi.dx.org/10.22318/cscl1995.234,en,"Lawrence Erlbaum Associates, Inc.",A Methodology for Designing Post Graduate Professional Development Distant Learning CSCL Programmes,"Designing post graduate professional development distant learning programmes via CSCL requires us to ensure that the technology does not become the major determinant of the programme. We have to maintain the educational values which underpin our work as adult educators, whilst exploiting the potential of the CSCL technology. This paper describes a methodology for designing such programmes which has been tried and tested on an MA course for part-time trainers and developers in the UK, using computer conferencing as the CSCL medium.",Papers
7f72905d-a355-40f6-bacc-153b7ea1d23f,1/4153,"Mccown, R. R.||Driscoll, Marcy P.",2020-02-16T04:42:09Z,2020-02-15T23:07:57Z,2020-02-16T04:42:09Z,2020-02-15T23:07:57Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:09Z (GMT). No. of bitstreams: 1
238-241.pdf: 352998 bytes, checksum: 6049dc57b9965bd5e650dee513b9b89b (MD5)
  Previous issue date: 1995-10","Mccown, R. R. & Driscoll, M. P. (1995). Using Collaborative Writing and Problem-Based Learning in the College Classroom. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 238-241). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4184,https://doi.dx.org/10.22318/cscl1995.238,en,"Lawrence Erlbaum Associates, Inc.",Using Collaborative Writing and Problem-Based Learning in the College Classroom,"This paper features two computer supported collaborative learning activities, one that has been used at the undergraduate level and one at the graduate level. The undergraduate learning activity is designed to enhance student writing while the graduate learning activity is designed to augment authentic problem-solving skills. After presenting the assignments, they are placed theoretically as constructivist teaching strategies. A brief description of outcomes of the assignments-primarily anecdotal evidence-and several research issues are discussed. Our purpose in sharing these learning activities is to foster consideration of both instructional and research issues.",Papers
e61b03f8-1f62-4346-a381-67a54a5b7b4f,1/4153,"Monaghan, James M.||Clement, John",2020-02-16T04:42:09Z,2020-02-15T23:07:59Z,2020-02-16T04:42:09Z,2020-02-15T23:07:59Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:09Z (GMT). No. of bitstreams: 1
242-246.pdf: 528475 bytes, checksum: 911fe72c905338100d64be34928929ff (MD5)
  Previous issue date: 1995-10","Monaghan, J. M. & Clement, J. (1995). Use of Collaborative Computer Simulation Activities to Facilitate Relative Motion Learning. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 242-246). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4185,https://doi.dx.org/10.22318/cscl1995.242,en,"Lawrence Erlbaum Associates, Inc.",Use of Collaborative Computer Simulation Activities to Facilitate Relative Motion Learning,"Through statistical methods and analysis of protocol, we investigated how secondary students' interaction with two different sets of simulation activities could affect relative motion problem solving and mental model construction. Though learning occurred in both treatment conditions, students who saw only animations did not perform better on a measure of relative motion understanding than students who received only numeric feedback. Interview protocol provided evidence of conceptual change fostered by interaction with the activities. We hypothesize a framework for understanding relative motion model construction in which visual and numeric models may co-exist and be integrated into a resultant mental model.",Papers
fcb5e2b5-4ec5-421f-9998-ed190e7041f2,1/4153,"Marayanan, En. Hari||Hmelo, Cindy E.||Petrushin, Valery||Newsletter, Wendy C.||Guzdial, Mark||Kolodner, Janet L.",2020-02-16T04:42:10Z,2020-02-15T23:08:01Z,2020-02-16T04:42:10Z,2020-02-15T23:08:01Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:10Z (GMT). No. of bitstreams: 1
247-254.pdf: 941404 bytes, checksum: d5d2dde1903ebdbd9a8c71d8e2dbe477 (MD5)
  Previous issue date: 1995-10","Marayanan, E. H., Hmelo, C. E., Petrushin, V., Newsletter, W. C., Guzdial, M., & Kolodner, J. L. (1995). Computational Support for Collaborative Learning through Generative Problem Solving. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 247-254). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4186,https://doi.dx.org/10.22318/cscl1995.247,en,"Lawrence Erlbaum Associates, Inc.",Computational Support for Collaborative Learning through Generative Problem Solving,"In this paper we present a vision of computer-supported collaborative learning through solving generative problems - problems that promote open-ended inquiry and have multiple solutions. This vision stems from a novel and evolving approach to collaborative learning that we are developing at the EduTech Institute. This approach is based on the following premises: that learning is facilitated by generative problem solving, collaborative work and use of multiple cases; that learning and skill acquisition need to be, and can be, scaffolded through software; and that a computer environment which integrates a shared and structured electronic workspace with a full variety of functionalities can effectively support all of the above. We describe this approach and the architecture of the corresponding computer environment. This environment is designed to serve three critical functions: provide a shared workspace for students, facilitate inter- and intra-group collaborative work, and make available the tools and resources that students need for problem solving and learning. The software components of the environment that have already been implemented are described. In the final section we frame ongoing and planned research and development efforts in terms of the characteristics desired of such an environment and ways of assessing its impact.",Papers
d1701de9-79c4-4698-90fe-7128a51788d0,1/4153,"O’Neill, D. Kevin||Edelson, Daniel C.||Gomez, Louis M.||D’Amico, Laura",2020-02-16T04:42:10Z,2020-02-15T23:08:02Z,2020-02-16T04:42:10Z,2020-02-15T23:08:02Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:10Z (GMT). No. of bitstreams: 1
255-258.pdf: 556849 bytes, checksum: 6f9846a6083d514300dc1db6f5e1fbd0 (MD5)
  Previous issue date: 1995-10","O’Neill, D. K., Edelson, D. C., Gomez, L. M., & D’Amico, L. (1995). Learning to Weave Collaborative Hypermedia Into Classroom Practice. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 255-258). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4187,https://doi.dx.org/10.22318/cscl1995.255,en,"Lawrence Erlbaum Associates, Inc.",Learning to Weave Collaborative Hypermedia Into Classroom Practice,"This paper presents a quantitative case study of the initial adoption of the Collaboratory Notebook, a collaborative hypermedia tool for inquiry learning, by a high school science teacher and his students. We document two distinct patterns of work resulting from the teachers' design of classroom activities and assessments. On the basis of these experiences we argue for the importance of clarifying and prioritizing pedagogical objectives for collaborative hypermedia before designing activities and assessments, so as to reduce the opportunity for resource conflicts in the classroom.",Papers
2dc55810-094d-46e5-996c-f66f7b357198,1/4153,"Oshima, Jun||Bereiter, Carl||Scardamalia, Marlene",2020-02-16T04:42:10Z,2020-02-15T23:08:04Z,2020-02-16T04:42:10Z,2020-02-15T23:08:04Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:10Z (GMT). No. of bitstreams: 1
259-267.pdf: 1057783 bytes, checksum: 884e60ebb2fcb33b6cc2de1155f76997 (MD5)
  Previous issue date: 1995-10","Oshima, J., Bereiter, C., & Scardamalia, M. (1995). Information—Access Characteristics for High Conceptual Progress in a Computer—Networked Learning Environment. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 259-267). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4188,https://doi.dx.org/10.22318/cscl1995.259,en,"Lawrence Erlbaum Associates, Inc.",Information—Access Characteristics for High Conceptual Progress in a Computer—Networked Learning Environment,"The aim of the paper was to examine how elementary school students (grade 5-6) make use of two different types of networked database systems specially designed for intentional learning. Students were allowed to represent their thoughts and knowledge in the form of texts or graphics in the database, then collaboratively manipulate them for improving their comprehension of study topics in the classroom. As a framework for describing differences in the students' activities between those who highly benefited and those who did not, ""Information-Access Characteristics (Perkins, 1993)"" was considered. Results showed: (1) that students who highly benefited from their activities in the database significantly more engaged in knowledge-transforming activities which are considered critical to high conceptual progress, and (2) that a system affordance which allowed students to conduct their joint writing activities significantly prompted such a transforming activities at a joint-space of their collaborative learning.",Papers
5cd0df56-fd1e-4fb5-8135-92aecdf292c7,1/4153,"Powers, Susan M.",2020-02-16T04:42:10Z,2020-02-15T23:08:06Z,2020-02-16T04:42:10Z,2020-02-15T23:08:06Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:10Z (GMT). No. of bitstreams: 1
268-272.pdf: 453909 bytes, checksum: 634aadcd16252b7e80b3739cd6a612bd (MD5)
  Previous issue date: 1995-10","Powers, S. M. (1995). A Qualitative Examination of an Interactive Computer Program on Multiculturalism. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 268-272). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4189,https://doi.dx.org/10.22318/cscl1995.268,en,"Lawrence Erlbaum Associates, Inc.",A Qualitative Examination of an Interactive Computer Program on Multiculturalism,"The use of interactive technology is entering instructional domains that have never before considered the use of advanced technology. One of these domains is the area of multicultural education, or diversity training. In the past two years, three different hypermedia programs have been developed to use on college campuses for diversity training. Two of the programs, developed at Miami of Ohio and Vanderbilt, utilize laserdiscs to present information and case studies for practiced decision making (Wilson, 1994). The third program was developed by the researcher at the University of Virginia and is the subject of this preliminary study.",Papers
57ae03c1-8fe5-4b16-9bfb-a924283211d1,1/4153,"Bowers, Janet",2020-02-16T04:42:11Z,2020-02-15T23:07:02Z,2020-02-16T04:42:11Z,2020-02-15T23:07:02Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:11Z (GMT). No. of bitstreams: 1
27-31.pdf: 468521 bytes, checksum: 73b3a64c8d593891989af13afbd39e11 (MD5)
  Previous issue date: 1995-10","Bowers, J. (1995). An Alternative Perspective for Developing a Mathematical Microworld. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 27-31). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4190,https://doi.dx.org/10.22318/cscl1995.27,en,"Lawrence Erlbaum Associates, Inc.",An Alternative Perspective for Developing a Mathematical Microworld,"This article describes one attempt to develop an alternative perspective for designing a computer microworld by using a bottom-up approach to instructional design. This approach differs from traditional instructional design in two ways. First, the program was intended to augment an existing activity sequence rather than serve as an independent environment separated from the students' regular classroom work. Second, it is considered to be bottom-up in the sense that its aim was to engage students in activities that were consistent with their provisional ways of knowing. The first section of this paper describes how the constructs of reification and distributed intelligences were combined with Freudenthal's three design heuristics to guide the development of the microworld. The second section discusses some data from a project classroom in which the program was used.",Papers
53b24c73-8dc9-4f04-a0e6-899eb13005d4,1/4153,"Rein, Gail L.",2020-02-16T04:42:11Z,2020-02-15T23:08:08Z,2020-02-16T04:42:11Z,2020-02-15T23:08:08Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:11Z (GMT). No. of bitstreams: 1
273-279.pdf: 802603 bytes, checksum: 60cbb0d24bc4d7381b669e2f60c32e7c (MD5)
  Previous issue date: 1995-10","Rein, G. L. (1995). Teaching IS Design and Development in a Group Learning Setting. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 273-279). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4191,https://doi.dx.org/10.22318/cscl1995.273,en,"Lawrence Erlbaum Associates, Inc.",Teaching IS Design and Development in a Group Learning Setting,"This paper describes the instructional approaches for an eight-week, team-based computing project used to teach the principles of information systems design and development to all undergraduate business students at the State University of New York at Buffalo. Three aspects of the project relevant to group learning environments are discussed: • the process used to form skill-balanced teams, • the use of scenarios to elicit system requirements (a nontraditional approach), and • the use of an iterative, six-phase rapid proto-typing process. The paper concludes with a description of the collaboration technology to be developed to support the prototyping process and instructional approaches described in the paper.",Papers
18b9e76f-c354-46c7-9248-30dd60e6207d,1/4153,"Resta, Paul E.",2020-02-16T04:42:11Z,2020-02-15T23:08:08Z,2020-02-16T04:42:11Z,2020-02-15T23:08:08Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:11Z (GMT). No. of bitstreams: 1
280-282.pdf: 245409 bytes, checksum: 30ed0834a6eb4416982e215bfd2946c6 (MD5)
  Previous issue date: 1995-10","Resta, P. E. (1995). Project CIRCLE: Student Mentors as a Strategy for Training and Supporting Teachers in the Use of Computer-Based Tools for Collaborative Learning. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 280-282). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4192,https://doi.dx.org/10.22318/cscl1995.280,en,"Lawrence Erlbaum Associates, Inc.",Project CIRCLE: Student Mentors as a Strategy for Training and Supporting Teachers in the Use of Computer-Based Tools for Collaborative Learning,"This presentation summarizes the training, strategies and results of the use of high school students as mentors to teachers who are implementing new computerbased tools for collaborative learning. The student mentors are an important component of Project CIRCLE, a unique university/public school partnership designed to explore the use of networked environments to support collaborative learning; and model constructivist uses of technology in the classroom.",Papers
6f8093a6-20e5-408d-bfd2-3476ef20d8cc,1/4153,"Saito, Ron S.||Rathbun, Gail A.||Goodrum, David A.",2020-02-16T04:42:12Z,2020-02-15T23:08:09Z,2020-02-16T04:42:12Z,2020-02-15T23:08:09Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:12Z (GMT). No. of bitstreams: 1
283-286.pdf: 304275 bytes, checksum: a2f4ff3dcf5a82cb4424e40c536e4974 (MD5)
  Previous issue date: 1995-10","Saito, R. S., Rathbun, G. A., & Goodrum, D. A. (1995). Creating the Enriched Case: Using Aesthetics as an Alternative Approach to Designing a Multimedia Case. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 283-286). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4193,https://doi.dx.org/10.22318/cscl1995.283,en,"Lawrence Erlbaum Associates, Inc.",Creating the Enriched Case: Using Aesthetics as an Alternative Approach to Designing a Multimedia Case,"In this paper we propose that aesthetics provides a useful, efficient approach for thinking about and creating representative scenarios within constructivist case studies. We suggest that complexity, richness and experiential fidelity of the case are functions of aesthetic issues. Our observations draw from the work of Eisner, Dewey, research in graphic design and architecture, our own academic training as artists, and a series of formative studies in which these ideas have been explored within actual instructional situations. Among the issues we have explored are use of the artist's voice, honesty in materials, the understanding of the distinction between medium and tool, and the creation of a unified experience.",Papers
8ffe2be3-e79f-4cbc-893a-3c66a14dccce,1/4153,"Salinas, Bertha||Marquez, Jorge||León, Rigoberto",2020-02-16T04:42:12Z,2020-02-15T23:08:10Z,2020-02-16T04:42:12Z,2020-02-15T23:08:10Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:12Z (GMT). No. of bitstreams: 1
287-290.pdf: 281489 bytes, checksum: acd266253365e8c3518e6920213a71e3 (MD5)
  Previous issue date: 1995-10","Salinas, B., Marquez, J., & León, R. (1995). Analysis of Interactions Based on Computer Use from Cognitive and Cultural Perspectives: An Exploratory Study in Mexico. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 287-290). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4194,https://doi.dx.org/10.22318/cscl1995.287,en,"Lawrence Erlbaum Associates, Inc.",Analysis of Interactions Based on Computer Use from Cognitive and Cultural Perspectives: An Exploratory Study in Mexico,"This study presents diagnostic information on Educational Software (ES) in the context of Mexican primary education. It is part of the exploratory phase of a broader study analyzing current computer use and proposing alternative strategies promoting collaborative learning, thinking skills and cultural identity. Due to the limited space of this talk and the lack of basic information on this topic in Mexico, we will only sketch out an overview of the conditions in which computer use and ES take place. Thus, we will not make methodological statements on the way in which the informations was obtained, but we could explain this in the discussion period. The purpose is to give the reader an idea of the beginnings of computer use in the Mexican primary school (specifically, in Puebla) and discuss with our colleagues in order to share our questioning and searches for the development of the broader study.",Papers
9be69157-b721-4849-ad3e-0c49b87853e8,1/4153,"Schneider, Kurt||Nakakoji, Kumiyo",2020-02-16T04:42:12Z,2020-02-15T23:08:12Z,2020-02-16T04:42:12Z,2020-02-15T23:08:12Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:12Z (GMT). No. of bitstreams: 1
291-295.pdf: 934573 bytes, checksum: e73dad578c06b35456c88c4134854832 (MD5)
  Previous issue date: 1995-10","Schneider, K. & Nakakoji, K. (1995). Collaborative Learning as Interplay between Simulation Model Builder and Player. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 291-295). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4195,https://doi.dx.org/10.22318/cscl1995.291,en,"Lawrence Erlbaum Associates, Inc.",Collaborative Learning as Interplay between Simulation Model Builder and Player,We present a simulation-based learning environment that supports collaborative learning as interplay between a model builder and a player. The SESAM system serves as a medium through which a modelbuilder and a player communicate understanding and experience about an evolving model.,Papers
19486b3f-f42c-41b0-ad36-abf6acd73ee5,1/4153,"Schwartz, Helen J.||Watt, Jeffrey X.",2020-02-16T04:42:13Z,2020-02-15T23:08:12Z,2020-02-16T04:42:13Z,2020-02-15T23:08:12Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:13Z (GMT). No. of bitstreams: 1
296-299.pdf: 392035 bytes, checksum: cd6022ddbb833fa6fa58cb84ca77629c (MD5)
  Previous issue date: 1995-10","Schwartz, H. J. & Watt, J. X. (1995). Collaborative Writing Software for Problem Solving in Math. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 296-299). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4196,https://doi.dx.org/10.22318/cscl1995.296,en,"Lawrence Erlbaum Associates, Inc.",Collaborative Writing Software for Problem Solving in Math,"Although many different forms of collaborative writing exist, the definition proposed is any procedure whereby two pedagogical assumptions are met: (1) writing helps students discover their thinking process, and (2) sharing critical thinking methods can show students the divergent ways people find solutions. Computers are useful in collaborative writing because repeated use of tutorials can help students learn problem-solving methods, allow students to share their work in a flexible manner suited to many classroom environments (K12 and college), and serve to give teachers a window into the thinking process of their students. The SEENMath software, developed through a National Science Foundation (NSF) grant, comes with a tutorial in mathematical problem-solving (based on Polya's four-step heuristic) that allows students to accompany their writing with drawings, calculations or graphs. Students share their completed explorations of a problem with other students through a built-in bulletin board that allows peer review. Use of the software at Indiana University-Purdue University, Indianapolis (IUPUI) with large sections of Finite Mathematics shows the practicality of including collaboration as homework (for predominantly non-science majors) via a computer program at a commuter campus.",Papers
4455685e-b149-4361-ba43-80d73e8ae22b,1/4153,"Shaw, Mildred L. G.||Gaines, Brian R.",2020-02-16T04:42:13Z,2020-02-15T23:08:16Z,2020-02-16T04:42:13Z,2020-02-15T23:08:16Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:13Z (GMT). No. of bitstreams: 1
300-307.pdf: 6042503 bytes, checksum: 3b87a13ad41aa7f8b6db965b1809a257 (MD5)
  Previous issue date: 1995-10","Shaw, M. L. & Gaines, B. R. (1995). Comparing Constructions through the Web. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 300-307). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4197,https://doi.dx.org/10.22318/cscl1995.300,en,"Lawrence Erlbaum Associates, Inc.",Comparing Constructions through the Web,"Much of the richness of a collaborative learning environment comes from the differing constructions that different learners bring to the learning domain. However, the differences in terminology and its usage that stem from different construct systems can also be major impediments to collaboration. Techniques from personal construct psychology may be used to make such tacit differences overt and a source of rich discussion among collaborative learners. This article describes the use of construct elicitation, modeling and comparison services on the World-Wide Web to enable collaborative learners to understand one another's constructs.",Papers
78116873-c0b8-4a89-9378-ceff0cf5ce0b,1/4153,"Sherman, Lawrence W.",2020-02-16T04:42:13Z,2020-02-15T23:08:17Z,2020-02-16T04:42:13Z,2020-02-15T23:08:17Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:13Z (GMT). No. of bitstreams: 1
308-311.pdf: 373203 bytes, checksum: bb7274dd3c8be17401de0d5e99e2d0db (MD5)
  Previous issue date: 1995-10","Sherman, L. W. (1995). A Postmodern, Constructivist and Cooperative Pedagogy For Teaching Educational Psychology, Assisted by Computer Mediated Communications. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 308-311). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4198,https://doi.dx.org/10.22318/cscl1995.308,en,"Lawrence Erlbaum Associates, Inc.","A Postmodern, Constructivist and Cooperative Pedagogy For Teaching Educational Psychology, Assisted by Computer Mediated Communications","Student reactions/evaluations were associated with diverse pedagogical structures including Cooperative Learning (CL), Computer Mediated Communication (CMC) and Writing Across the Curriculum (WAC) which were all used to deliver graduate instruction in Educational Psychology courses. The approach was predicated on the assumption that students authentically construct knowledge from their experiences within a social context of peer influence. Reflective writing in the context of a public forum in which students were required to react to each other's writing engaged students in a process of critical thinking. They were required to maintain an electronic journal which consisted of weekly narratives (postings to a ""netnews group"") which consisted of reflections on classroom activities and related readings. Classroom activities included the use of a writing activity described as a Dyadic Essay Confrontation (DEC). Students were required to react to a randomly determined partner's reflections within one week after the initial reflection. A final narrative reflection was required to be submitted to the newsgroup detailing a summary analysis of the constructed knowledge they had determined was brought about through this process. Their reflections and reactions and summary/conclusions comprised a major product for inclusion in an electronic portfolio which was submitted at the end of the class. The techniques, as well as how this complex structure was implemented, and, how students responded· to the electronic medium are discussed. Using a rationale derived from the WAC community that stresses integration of the writing process across the curriculum, the conclusions focus on using CMC as an integral part of classroom instruction. A Postmodern and Constructivist theoretical orientation is used to explain the positive student responses to this complex of authentic instruction.",Papers
9caf8f99-baa9-4704-8661-78b7c09942b4,1/4153,"Shotsberger, Paul G.||Smith, Karan B.||Spell, Christopher G.",2020-02-16T04:42:14Z,2020-02-15T23:08:19Z,2020-02-16T04:42:14Z,2020-02-15T23:08:19Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:14Z (GMT). No. of bitstreams: 1
312-316.pdf: 2146363 bytes, checksum: f3cdb1bea71f2e1a4407eedff980dfe0 (MD5)
  Previous issue date: 1995-10","Shotsberger, P. G., Smith, K. B., & Spell, C. G. (1995). Collaborative Distance Education on the World Wide Web: What Would that Look Like?. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 312-316). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4199,https://doi.dx.org/10.22318/cscl1995.312,en,"Lawrence Erlbaum Associates, Inc.",Collaborative Distance Education on the World Wide Web: What Would that Look Like?,"This paper suggests a possible application of the World Wide Web for distance teacher training in the area of mathematics education. INSTRUCT (Implementing the NCTM School Teaching Recommendations Using Collaborative Telecommunications) is designed to introduce secondary mathematics instructors to the Professional standards for teaching mathematics (NCTM, 1991) while fostering a sense of community among teachers who are physically removed from each other. Emphasis is placed on blending synchronous and asynchronous technologies to facilitate sustained interaction and real-time application of concepts. Options contained within INSTRUCT include a hypermedia version of the Professional Standards for Classroom Teaching, links for connecting to on-line educational resources, the ability to attend synchronous meetings with other INSTRUCT users, opportunities to join in asynchronous discussions, and general access to the Internet. Three key research questions concerning this type of technology are discussed: The amount of face-to-face training required for teachers to become comfortable using INSTRUCT, the extent to which collaboration features of INSTRUCT must be formalized to ensure involvement by participants, and whether use of INSTRUCT can foster among teachers a sense of self-worth and community resulting in lasting change in practice.",Papers
4d4be227-eab9-4750-a53b-8ee70287c995,1/4153,"Spitulnik, Jeff||Studer, Scott||Finkel, Elizabeth||Gustafson, Edwin||Laczko, Jason||Soloway, Elliot",2020-02-16T04:42:14Z,2020-02-15T23:08:20Z,2020-02-16T04:42:14Z,2020-02-15T23:08:20Z,1995-10,"Made available in DSpace on 2020-02-16T04:42:14Z (GMT). No. of bitstreams: 1
317-320.pdf: 335839 bytes, checksum: b4f6831f2e5f796d7739da0e5573c0c2 (MD5)
  Previous issue date: 1995-10","Spitulnik, J., Studer, S., Finkel, E., Gustafson, E., Laczko, J., & Soloway, E. (1995). Toward Supporting Learners Participating in Scientifically-Informed Community Discourse. In Schnase, J. L. & Cunnius, E. L. (Eds.), CSCL '95: The First International Conference on Computer Support for Collaborative Learning (pp. 317-320). Bloomington, Indiana, USA: Lawrence Erlbaum Associates, Inc.",https://repository.isls.org//handle/1/4200,https://doi.dx.org/10.22318/cscl1995.317,en,"Lawrence Erlbaum Associates, Inc.",Toward Supporting Learners Participating in Scientifically-Informed Community Discourse,"In traditional high school classrooms, learning science means reading textbooks, listening to lectures, and conducting a few disconnected, out-of-context laboratory experiments. If one of the goals of science education is to produce citizens who can respond and act capably around science-based issues in their communities, we must support a new perspective on the way science is taught, and to some degree, the things that are taught in science classes. To support this new perspective, we provide the rationale and framework for a collaborative computer-based modeling, discourse, and decision making system currently under development, called RiverMUD.1 RiverMUD is a multi-user domain in which students conduct scientific inquiries within a virtual community.",Papers
